county,n,mape,mae,mean_bias,r2
Başiskele,1753,0.10394997660316582,4056.5787341409737,-329.53589882567155,0.5024662039850105
Gölcük,1182,0.11912045036164165,3850.438005901524,-516.2085430836732,0.6623469554122414
Karamürsel,328,0.16009562203006228,6193.670799186909,-885.4267399981017,0.577907272465622
Kartepe,1007,0.10333414412194927,4074.6003963366065,-271.001303360446,0.5328565213825691
İzmit,2397,0.13275109155438589,5087.573948519768,-360.98888650431564,0.6635081270412193
