rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,slice
6667,0.6389006260321894,0.6578172124479704,0.11966370105374777,0.09371022003936866,4498.569314499908,3418.3911789051053,all_rows
6662,0.6391724729559691,0.658118839109521,0.11947608726560356,0.0936034509296251,4494.371879562689,3418.3359860020937,score_lt_25
6667,0.6389006260321894,0.6578172124479704,0.11966370105374777,0.09371022003936866,4498.569314499908,3418.3911789051053,score_lt_45
5,0.012878343158585603,0.003943133405703847,0.36964031237710293,0.41444367983874764,10091.23162484985,8081.651756855579,score_gte_25
