floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
,8,0.1749149550712522,0.1511535200554079,7717.687231012312,6306.463836491817,41901.53875,36917.776130471735
Bahçe,447,0.12677580230163654,0.09648072175944415,5084.684354776229,3546.820668896369,39909.42697986577,39080.43902260959
En Üst Kat,1830,0.12136973263217896,0.09333615306939924,4431.609733520648,3281.298866589479,36630.753650273226,36145.140491958446
Çatı,283,0.12104094434656774,0.1008047791902536,4538.320705108507,3562.354489347548,37448.737455830385,37190.4420728648
Ara Kat,3192,0.11857782069271941,0.09487411002991111,4533.300148531618,3545.290490292111,39167.010360275686,38741.67597657932
Zemin/Giriş,899,0.1156255544735903,0.0904392345010583,4190.197360525648,3117.1768438450454,37329.046952169076,37432.14052394163
Bodrum,8,0.11510207075632996,0.08280743356838488,3236.7677779792566,1991.3441342626393,29181.497499999998,31774.0037449809
