model_scope,county,feature,importance,rank
gradient_boosting,,num__detail_effect_outside_mean,0.02642111354500781,1
gradient_boosting,,num__detail_effect_total_mean,0.01945879086985506,2
gradient_boosting,,num__detail_effect_inside_x_attr_quality,0.01592841965811775,3
gradient_boosting,,num__detail_effect_subtype_sum,0.013315124311916258,4
gradient_boosting,,num__detail_effect_subtype_mean,0.011690824871644353,5
gradient_boosting,,num__detail_effect_outside_sum,0.009065597515857268,6
gradient_boosting,,num__detail_effect_inside_sum,0.008791970443474902,7
extra_trees,,num__detail_effect_subtype_mean,0.006149948608378389,8
extra_trees,,num__detail_effect_total_mean,0.005764887044261293,9
extra_trees,,num__detail_effect_outside_x_attr_quality,0.005467274959967297,10
gradient_boosting,,num__detail_effect_view_mean,0.005160960914871102,11
extra_trees,,num__detail_effect_outside_mean,0.0050770661519953485,12
gradient_boosting,,num__detail_effect_total_x_attr_quality,0.004994621915166039,13
extra_trees,,num__detail_effect_total_x_attr_quality,0.00495082873536389,14
gradient_boosting,,num__detail_effect_inside_mean,0.004933964721155267,15
extra_trees,,num__detail_effect_outside_sum,0.004858051996565215,16
gradient_boosting,,num__detail_effect_outside_x_attr_quality,0.004801914488266824,17
extra_trees,,num__detail_effect_subtype_sum,0.004728876932814242,18
extra_trees,,num__detail_effect_inside_x_attr_quality,0.004725486102220766,19
extra_trees,,num__detail_effect_county_total_sum,0.004284323409309898,20
extra_trees,,num__detail_effect_inside_mean,0.004280446514022142,21
extra_trees,,num__detail_effect_total_sum,0.004098904977204209,22
extra_trees,,num__detail_effect_inside_sum,0.004019383453670074,23
extra_trees,,num__detail_effect_district_total_sum,0.003587891633873071,24
gradient_boosting,,num__detail_effect_front_sum,0.0031659779583327694,25
extra_trees,,num__detail_effect_total_abs_sum,0.0028662078064124767,26
extra_trees,,num__detail_effect_view_mean,0.0027308085070545333,27
extra_trees,,num__detail_effect_front_sum,0.002709057792505573,28
extra_trees,,num__detail_effect_front_mean,0.0025598830948555806,29
extra_trees,,num__detail_effect_view_sum,0.002530387591357725,30
extra_trees,,num__detail_effect_negative_count,0.002466446362806158,31
extra_trees,,num__detail_effect_view_x_location_baseline,0.00235047681001168,32
gradient_boosting,,num__detail_effect_front_mean,0.0022677689268860413,33
gradient_boosting,,num__detail_effect_total_abs_sum,0.002267649187958766,34
extra_trees,,num__detail_effect_level_code,0.002251661225968001,35
extra_trees,,num__location_quality_x_detail_effect_total,0.0020787498291502844,36
extra_trees,,num__detail_effect_positive_count,0.0019982642952114118,37
extra_trees,,num__detail_effect_nearby_mean,0.0019509497935204648,38
extra_trees,,num__detail_effect_transport_mean,0.0019445054823141726,39
gradient_boosting,,num__detail_effect_county_total_sum,0.0019381589578949374,40
gradient_boosting,,num__detail_effect_view_x_location_baseline,0.0018626641153238336,41
extra_trees,,num__detail_effect_transport_sum,0.001850957210866707,42
extra_trees,,num__detail_effect_nearby_sum,0.0018451728440644938,43
extra_trees,,num__detail_effect_used_count,0.0017549694962492315,44
gradient_boosting,,num__detail_effect_total_sum,0.0016703821155246046,45
gradient_boosting,,num__detail_effect_transport_mean,0.0013826579955698286,46
gradient_boosting,,num__detail_effect_used_count,0.0011065535186750733,47
gradient_boosting,,num__detail_effect_negative_count,0.0010606705711787758,48
gradient_boosting,,num__detail_effect_nearby_mean,0.0007216669521325733,49
gradient_boosting,,num__detail_effect_district_total_sum,0.0006001359774018794,50
gradient_boosting,,num__detail_effect_view_sum,0.0005190274173136522,51
gradient_boosting,,num__detail_effect_positive_count,0.00025204810249102565,52
gradient_boosting,,num__detail_effect_level_code,0.0001605267093351445,53
gradient_boosting,,num__detail_effect_transport_sum,0.00012431170878542529,54
gradient_boosting,,num__detail_effect_nearby_sum,7.788075154082421e-05,55
gradient_boosting,,num__location_quality_x_detail_effect_total,0.0,56
