district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Ulaşlı Yalı Mh.,2,0.46508081830117187,0.46508081830117187,11873.71028017313,11873.71028017313,27393.165,26228.514855993675
Acısu Mh.,1,0.4451270615760305,0.4451270615760305,27257.78293758734,27257.78293758734,61235.96,33978.17706241266
Şevkatiye Mh.,1,0.3507143509788797,0.3507143509788797,9261.050830536042,9261.050830536042,26406.25,35667.30083053604
Durhasan Mh.,1,0.2966397917282462,0.2966397917282462,9303.703637439692,9303.703637439692,31363.64,40667.34363743969
Dereköy Mh.,12,0.24729169808290588,0.1861167101108901,6922.376070009661,5374.752405606225,30411.850833333334,32158.46840285235
Yuvacık Yakacık Mh.,1,0.24560976945413565,0.24560976945413565,8029.550722023134,8029.550722023134,32692.31,40721.860722023135
Yalakdere Mh.,1,0.23832329566568966,0.23832329566568966,13324.438586469652,13324.438586469652,55909.09,42584.651413530344
Rahmiye Mah.,6,0.22763003886890587,0.2237751709981936,9293.120548200252,9353.406000273746,42023.53166666667,41756.920413235304
Akçakoca Mh.,22,0.22516779076837032,0.19121817561092802,5872.011560781739,5757.615308130073,27434.883181818182,26579.361083050386
Çukurbağ Mh.,27,0.21122441285357302,0.20046052424167402,5815.518886351838,5416.648311209126,27429.102592592593,26705.519858635187
Bahçecik Şehitekrem Mh.,5,0.20183006648642549,0.2066434949754425,8603.545891228838,8380.542659086255,41036.438,39261.10947598485
Sahil Mah.,7,0.1996682898556767,0.2124538003541471,10082.610045632702,6249.683335263828,42624.28428571428,40607.897091668616
Tepecik Mah.,24,0.19792674304371993,0.1676204179106485,5172.138743417824,5086.769875141999,28886.956666666665,29130.317335113767
Arızlı Mh.,2,0.19149824758786999,0.19149824758786999,6239.796634985805,6239.796634985805,32579.364999999998,38819.16163498581
Ulaşlı Yavuz Sultan Selim Mh.,8,0.18525140482834468,0.17149662436468868,5918.772400959779,5526.587190914792,30427.38625,30498.67270996058
Yenidoğan Mh.,15,0.1802549961405555,0.15015481266243239,5306.5550683664205,4973.878169443073,31812.518,32540.97368265024
Maşukiye Mh.,11,0.1799143170083227,0.12136793611916999,7529.994250696156,5820.993122897016,44085.38363636364,44754.89276036157
Seymen Mah.,21,0.178990852435022,0.13451574834172308,7358.365516157706,6358.557604440866,41955.845714285715,40523.64206622337
Uzuntarla Mh.,5,0.17721033436731626,0.15631958773163823,6206.741580334093,6252.78350926553,36251.865999999995,39966.68295392814
Atakent Mah.,16,0.17687701556243127,0.16174397985147634,7412.701005665763,6122.487217734935,41882.774375,40435.40671042572
Karabaş Mh.,54,0.17242953339781472,0.1605322463993829,4963.519335199479,3716.182789098226,28882.636111111115,27936.842210896008
Saraylı Mh.,2,0.17163363869023585,0.17163363869023585,6293.286185887286,6293.286185887286,36350.575,35125.21437922555
Değirmendere Yalı Mh.,34,0.16947441321631007,0.16788262263676773,5518.3118344626755,5002.577009585921,32487.920588235294,30551.41161653013
Alikahya Merkez Mah.,2,0.16906173398323304,0.16906173398323304,7631.485178512015,7631.485178512015,44386.365000000005,36754.879821487986
Çepni Mh.,10,0.16715005031071803,0.1773019061872989,5710.214629073342,6726.178070607792,34477.428,37555.84307728311
Değirmendere Merkez Mh.,39,0.16381378247306522,0.1730384189605939,5125.77553952524,3887.359311770313,29470.965897435897,27885.069362304694
Yukarı Mh.,23,0.1631248535970756,0.12850481450600532,6428.070096587508,5443.775850450111,42459.23173913043,42116.37020867623
Hacıhasan Mh.,23,0.1630552473187168,0.1486549794952122,4432.2919804391495,3755.494531784265,27935.45347826087,27769.66707184277
Kayacık Mh.,113,0.15988494719499693,0.12529237274931365,7025.143233857364,5509.747234922717,45203.53300884956,44036.745181640355
4 Temmuz Mah.,166,0.15957838690444762,0.12335236325405277,5553.193659980222,4572.107893242592,35666.80530120482,34886.904530137115
Halıdere Yalı Mh.,17,0.15905165981315417,0.1341083992570781,4527.453580815253,3192.0324253303697,28975.32,28189.03670049781
Cumhuriyet Mah.,111,0.15868911170246036,0.11767069609419704,6005.883805967352,4797.538683340164,39382.130900900906,39095.07397235964
Yüzbaşılar Mh.,51,0.1586814776290093,0.12735418720786018,4415.723729615524,3861.6586005375866,27432.452352941178,26073.702924750472
Avcıköy Mh.,1,0.15842311624294364,0.15842311624294364,8097.18132083588,8097.18132083588,51111.11,43013.92867916412
Sarımeşe Mh.,31,0.15717694717901545,0.14962229098919258,7357.425271565154,7823.120190475456,48507.349677419355,50228.06295907525
Tavşantepe Mh.,11,0.15601095346890165,0.11627436185824816,3981.359650940721,3856.4333892131035,27457.940909090907,28688.498082219172
Doğan Mh.,14,0.15522250509945668,0.14826050096013482,5491.585788914931,4105.114245942164,35839.525714285715,35997.48251688748
Şirintepe Mh.,65,0.1546489263264205,0.13189952473660302,5531.9578671185545,3827.114646324808,37370.92107692308,37453.87421810233
M. Alipaşa Mh.,35,0.15390879385364584,0.11639825646777184,5379.988017569775,4311.0468807271245,35252.65914285715,34421.82367454837
Veliahmet Mah.,33,0.15356744223184915,0.11987547111080278,4573.864374230037,4596.695958832992,32528.83727272727,32970.336669661454
Kuruçeşme Fatih Mh.,25,0.1531344387137998,0.1427070319901164,5031.84835035692,4540.197108429475,34147.436,33394.427322388765
Ömerağa Mh.,26,0.15128427162357608,0.15695907839559797,4694.60122266164,3865.942103041518,29186.292692307692,27662.04822379215
Merkez Mah.,43,0.15093933395780068,0.1126866619034723,3721.962023624431,2942.3815336331754,25168.591860465116,24578.492894361516
Derbent Mh.,15,0.14851107873158892,0.14833175229339401,5626.355632029089,3981.4634158857807,35614.02133333333,35030.64796545459
Körfez Mh.,73,0.14813125758428541,0.14026778050890376,4833.462168847069,3730.963954108476,30610.626027397262,29494.96266727859
Sanayi Mah.,6,0.14722926899256947,0.16383750810682962,4801.164677230226,4929.685729985695,34360.06,34499.32212771637
Turgut Mah.,70,0.1449228711698963,0.11014683498167208,5480.894749163984,3764.2282392449797,37390.42057142857,36191.903373915244
Erenler Mah.,38,0.14456218861109021,0.12494387627282993,4765.538044210415,3686.7293752453625,32844.685263157895,33010.07210087703
Kozluk Mah.,84,0.14374657104645336,0.11598428105210697,3865.327924177713,3220.461309606344,28394.048095238097,27979.017666209937
Kadıköy Mh.,63,0.14347115201070174,0.12638605533099928,4586.315406388534,3460.3245523199075,32108.824285714283,31424.18823839897
Alikahya Fatih Mah.,76,0.14230052991570813,0.12954025545831405,6466.373656061823,4605.563174690007,44294.40894736842,43278.88418154848
Karşıyaka Mh.,5,0.14041794918514938,0.0853725213646446,5979.291839036736,5561.631047974777,58268.314,60400.1874320652
Yenişehir Mh.,89,0.14041702028763892,0.1047196699725786,5358.88068727874,4101.018662858034,39489.36707865168,38592.95230781353
Hacıhızır Mh.,33,0.13858584033020774,0.10980482459802356,4969.291732426593,3646.50402788278,37014.1,36969.67806671618
Cedit Mah.,52,0.13770333092996617,0.12318156179242272,4459.825137852607,3535.1834616540236,32670.52423076923,31677.408755915476
Çayırköy Mh.,107,0.13646895784486845,0.0963589057675525,6316.683966836659,4299.887323768984,46281.99644859813,46043.4818121136
İpek Yolu Mh.,17,0.13592936631810154,0.08308171250542674,4353.828901626669,2888.415140909012,34526.98529411765,34082.77166864092
Halıdere Yeni Mh.,3,0.13468398399174353,0.07758396015604836,5238.008733130442,2389.5859728062896,34076.92333333333,30026.621311781433
Karadenizliler Mah.,22,0.13307197533426401,0.10610837264371725,4815.045196605001,4577.273068886956,41131.46227272727,42997.86601581934
Gültepe Mh.,11,0.13257276397366244,0.11967114231146557,4262.373234887936,2951.8885759199584,30650.242727272725,29836.801472397383
Atatürk Mh.,42,0.13208712003910567,0.0997646459270978,4971.674118653352,3838.1195045254863,40414.10571428571,39807.24806103411
Alikahya Cumhuriyet Mah.,49,0.1320101915814696,0.09355384403677079,5855.737013104254,4365.84636689545,47333.316326530614,46795.318525797935
Örcün Mh.,9,0.13112134279794183,0.11825562571299862,4349.071855198136,4301.548385310325,35079.31222222222,36253.05693314716
