segment,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
mainstream_home,3367,0.48815259106167386,0.4830660218999404,0.10969260190225649,0.08262877064384928,4314.536408999179,3171.656130217365,extra_trees
mainstream_home,3367,0.49248555354690626,0.48892529437352406,0.11056960743144953,0.08468604928257252,4358.917340696611,3271.602317482757,gradient_boosting
mainstream_home,3367,0.4681600791643189,0.47508721902649853,0.11145316248966117,0.08575934162013017,4393.273890065814,3340.6935314129732,ridge
mainstream_home,3367,0.4579646949570242,0.44796543998723415,0.11360410830005517,0.08508221890033946,4466.033727068236,3286.0400528355385,random_forest
