county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3777.689270802024,0.11855242691757178,1.0
Gölcük,8,4392.782135323516,0.15997799772047727,1.0
Karamürsel,8,4865.5507771387065,0.1866230111725274,0.875
İzmit,8,4338.267748152918,0.14413502387838945,1.0
