segment,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
mainstream_home,581,0.3232353997014886,0.33904447465567134,0.10906277436314164,0.08806258661886784,4522.102200330952,3477.9488941940654,extra_trees
mainstream_home,581,0.331947024090654,0.34785844756598394,0.10911110889419226,0.0898702034304328,4527.460379740461,3563.9013636454983,gradient_boosting
mainstream_home,581,0.2999693077899188,0.32221296007477684,0.11034714461689304,0.08958719271143244,4603.479819856939,3551.7734178478713,ridge
mainstream_home,581,0.3076142322519767,0.326895096339769,0.11096299759141927,0.09039362044810567,4617.732852112991,3554.5220481400684,random_forest
