county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Başiskele,919,0.11035826267613813,0.08836859609233962,4556.685081157848,3526.7469395898806,40919.74840043526,40449.746236428975
