county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,2855.2868199274685,0.08319521862717294,1.0
Gölcük,8,3917.294162116992,0.03797803396694434,0.625
Karamürsel,8,3917.2941621169903,0.037978033966944325,0.625
İzmit,8,3917.2941621169903,0.037978033966944325,0.625
