is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.10447041837552346,4425.045420810466,41880.54601459854,41264.578059684034
1,234,0.12759404620571527,4942.040497132019,38107.15709401709,38064.447950404545
