rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,slice
6667,0.6499061065673006,0.6654162686316148,0.11783709708004232,0.09185402677450888,4419.464223676506,3322.4269660985883,all_rows
6662,0.6502227956185672,0.6657710971410846,0.1176462447478069,0.09168762729818669,4415.1450129650175,3318.5346300622678,score_lt_25
6667,0.6499061065673006,0.6654162686316148,0.11783709708004232,0.09185402677450888,4419.464223676506,3322.4269660985883,score_lt_45
5,-0.00665378550207385,-0.012945019455478324,0.3721287445505025,0.4130588137105703,10174.38057566501,8054.646867356121,score_gte_25
