district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Tepecik Mh.,1,0.9412390682728295,0.9412390682728295,30078.725110042044,30078.725110042044,31956.52,62035.245110042044
Ulaşlı Yalı Mh.,2,0.46180449306006266,0.46180449306006266,11734.052708101106,11734.052708101106,27393.165,26417.13865561281
Acısu Mh.,1,0.4463852985544522,0.4463852985544522,27334.83228686849,27334.83228686849,61235.96,33901.12771313151
Şevkatiye Mh.,1,0.3634510729546529,0.3634510729546529,9597.379895208804,9597.379895208804,26406.25,36003.629895208804
Avcıköy Mh.,1,0.3232671247800245,0.3232671247800245,16522.54157401556,16522.54157401556,51111.11,34588.56842598444
Durhasan Mh.,1,0.2988544459544717,0.2988544459544717,9373.163255315507,9373.163255315507,31363.64,40736.803255315506
Yalakdere Mh.,1,0.29688117696054406,0.29688117696054406,16598.356441992983,16598.356441992983,55909.09,39310.733558007014
Yuvacık Yakacık Mh.,1,0.2659773677757718,0.2659773677757718,8695.414560309542,8695.414560309542,32692.31,41387.72456030954
Rahmiye Mah.,6,0.2382663097466886,0.24602384391910798,9624.763278399334,10326.304101420661,42023.53166666667,42081.173337594075
Akçakoca Mh.,22,0.23269046750627445,0.2048641159099357,6097.410149018946,6381.287105694308,27434.883181818182,26447.366725819862
Dereköy Mh.,12,0.22927492680011563,0.17045761506042098,6394.979171924064,4758.367707957397,30411.850833333334,31791.588699732703
Çukurbağ Mh.,27,0.21088171559790675,0.20104705609802273,5812.668735555177,5308.683712644739,27429.102592592593,26714.204090994554
Sahil Mah.,7,0.2100742428164452,0.21518995547016345,10407.145646863344,6330.1719073804925,42624.28428571428,41238.678370197
Arızlı Mh.,2,0.20742762349791424,0.20742762349791424,6741.120969310718,6741.120969310718,32579.364999999998,39320.485969310714
Tepecik Mah.,24,0.20206970495903678,0.1757505246077724,5308.464876085339,5179.281987617605,28886.956666666665,29192.837621792525
Bahçecik Şehitekrem Mh.,5,0.19923216081038683,0.21117281630606982,8429.315871418275,8564.231822069793,41036.438,39242.65468603612
Saraylı Mh.,2,0.1862400606281012,0.1862400606281012,6742.170265655812,6742.170265655812,36350.575,35693.70591307456
Maşukiye Mh.,11,0.18437238853662546,0.16874713608810307,7751.0916790311485,7806.226695368237,44085.38363636364,44255.523261650516
Seymen Mah.,21,0.18274697033381132,0.14461983191745784,7475.290930881733,6853.7113430184545,41955.845714285715,40737.31121945154
Ulaşlı Yavuz Sultan Selim Mh.,8,0.17953182621144473,0.1453577380480408,5744.781343216991,4778.035304237903,30427.38625,30109.62864875388
Yenidoğan Mh.,15,0.17597075386736818,0.14937230158335674,5073.794988412568,4622.288498688169,31812.518,32301.601861884294
Uzuntarla Mh.,5,0.17534976070091232,0.1396963559508641,6128.511894005063,6674.381761422075,36251.865999999995,39710.625189436236
Karabaş Mh.,54,0.17348530014273103,0.15918482894603816,4984.198045667932,3769.7994054885894,28882.636111111115,27977.378279329765
Çepni Mh.,10,0.1723343322276836,0.1863898867723392,5886.459320649544,7282.045098490777,34477.428,37509.4279721575
Değirmendere Merkez Mh.,39,0.17123118819024752,0.16096546363108313,5291.934445641139,3914.8799676336494,29470.965897435897,28100.44070171289
Atakent Mah.,16,0.17083653570249974,0.1538228459318224,7149.558261777258,5880.015441839589,41882.774375,40416.63601509973
Değirmendere Yalı Mh.,34,0.17044952673268715,0.16875077556956952,5549.949492434161,4669.275523833732,32487.920588235294,30554.1413559071
Doğan Mh.,14,0.16784995083897591,0.15351542605706253,5993.403744249309,4363.000488330856,35839.525714285715,36077.03258379718
Hacıhasan Mh.,23,0.164575625540937,0.15155372878663018,4470.749929640167,3848.4773957227917,27935.45347826087,27787.52120037804
Yukarı Mh.,23,0.16275256335685997,0.13414972016541946,6417.511036475806,6005.827905510858,42459.23173913043,41959.79009440199
Tavşantepe Mh.,11,0.16168464640587468,0.1302205985559292,4107.4107422467505,4318.98361950698,27457.940909090907,28753.713665308667
Yüzbaşılar Mh.,51,0.16108327666388655,0.12356173357190996,4450.869469748935,3634.269166621423,27432.452352941178,26182.535330725168
4 Temmuz Mah.,166,0.1585715269225147,0.1243443811098032,5526.529244959981,4136.002729361073,35666.80530120482,34863.27201186373
Kayacık Mh.,113,0.15749609249716637,0.13467357125591564,6923.257426217061,5122.59583292553,45203.53300884956,44084.89939352726
Halıdere Yalı Mh.,17,0.15566132648180553,0.13548471917097082,4445.0624952613,3193.568574008197,28975.32,28169.69078631049
Sarımeşe Mh.,31,0.15510116716094896,0.14687121712169296,7289.727536663677,7338.1486529348185,48507.349677419355,50112.19043399729
Veliahmet Mah.,33,0.1535307313236007,0.11591907509131742,4576.37880533294,4611.156608076937,32528.83727272727,33048.298230894296
Ömerağa Mh.,26,0.15318653671285481,0.15427807197596388,4739.733549484436,3884.0476667044277,29186.292692307692,27698.22497198946
Kuruçeşme Fatih Mh.,25,0.15295207705561706,0.14146409343046396,5011.029682847779,4500.6532543124595,34147.436,33469.91034463762
M. Alipaşa Mh.,35,0.15269953076867168,0.11003342943042896,5304.732297474253,4075.312527151975,35252.65914285715,34560.3078117302
Cumhuriyet Mah.,111,0.15124112667356046,0.10983574547571508,5668.810160587371,4309.81363852926,39382.130900900906,39188.51990608684
Şirintepe Mh.,65,0.15019683503397663,0.11502255984978066,5337.693316975864,3488.0339233064333,37370.92107692308,37364.82143163192
Merkez Mah.,43,0.1490902172531797,0.11572358455538727,3655.051559048554,2581.1964062306397,25168.591860465116,24685.074829280755
Alikahya Merkez Mah.,2,0.14906213129718154,0.14906213129718154,6748.98461345561,6748.98461345561,44386.365000000005,37637.38038654439
Derbent Mh.,15,0.14649660989103996,0.12248718535045842,5551.365016294296,3961.057274850129,35614.02133333333,35154.083709513296
Sanayi Mah.,6,0.14567720336236709,0.15656910753078626,4568.726384337303,4947.597849326134,34360.06,35037.47734619174
Turgut Mah.,70,0.14441392899430944,0.1152679209194426,5467.589462636878,3797.656188456196,37390.42057142857,36212.00723842598
Körfez Mh.,73,0.14339466041307694,0.13843997825853213,4657.965094755672,3481.5305009942313,30610.626027397262,29616.616395781173
Karşıyaka Mh.,5,0.1433362695766885,0.09641553757909789,6167.136015301039,6310.8356252479425,58268.314,60361.95504054761
Kadıköy Mh.,63,0.14229420333029477,0.11991832860278011,4530.142796231504,3692.1498488930665,32108.824285714283,31444.228694007357
Erenler Mah.,38,0.14109225888718308,0.1251859811156594,4609.991965807948,3668.1465204705983,32844.685263157895,33012.32854430725
Kozluk Mah.,84,0.14089680571474816,0.11660179947233065,3776.848355377683,3084.953122931969,28394.048095238097,28055.67755695677
