county,district,test_name,base_prediction_tl_m2,variant_prediction_tl_m2,difference_tl_m2,difference_pct,expected_direction,passed_direction_check
İzmit,Gündoğdu Mh.,new_vs_old,29298.115877945238,41427.2282923112,12129.112414365962,0.4139895024272329,a > b,True
İzmit,Gündoğdu Mh.,elevator,37559.21060215302,38752.96086853082,1193.7502663777996,0.0317831564412424,a > b,True
İzmit,Gündoğdu Mh.,site_inside,37559.21060215302,38236.360829745914,677.1502275928942,0.018028872724872382,a >= b,True
İzmit,Gündoğdu Mh.,parking,37559.21060215302,37949.964867324255,390.7542651712356,0.010403686842897499,a > b,True
İzmit,Gündoğdu Mh.,heating,37631.44170319209,37946.101878593916,314.66017540182656,0.008361629561886689,a > b,True
İzmit,Gündoğdu Mh.,floor,36502.550236976895,37559.21060215302,1056.6603651761252,0.02894757649304551,a > b,True
İzmit,Gündoğdu Mh.,net_gross,37445.95451618629,37533.29276952285,87.33825333655841,0.00233238154735262,a > b,True
İzmit,Gündoğdu Mh.,total_quality,28950.838724583788,44231.104530035176,15280.265805451389,0.5278004534105624,a > b,True
Başiskele,Yeşilyurt Mh.,new_vs_old,30858.035313855275,40912.03765572955,10054.002341874278,0.3258147266867643,a > b,True
Başiskele,Yeşilyurt Mh.,elevator,36077.55591771474,37960.14135710851,1882.5854393937698,0.05218162349155659,a > b,True
Başiskele,Yeşilyurt Mh.,site_inside,36077.55591771474,37528.977961713696,1451.4220439989585,0.04023060895004486,a >= b,True
Başiskele,Yeşilyurt Mh.,parking,36077.55591771474,36666.24902609522,588.6931083804811,0.016317433190961312,a > b,True
Başiskele,Yeşilyurt Mh.,heating,35649.93765006056,36508.982846037274,859.0451959767161,0.024096681582141753,a > b,True
Başiskele,Yeşilyurt Mh.,floor,34642.49539562592,36077.55591771474,1435.0605220888174,0.04142486000792001,a > b,True
Başiskele,Yeşilyurt Mh.,net_gross,35947.80369645171,36061.70945615273,113.90575970101781,0.0031686430877072213,a > b,True
Başiskele,Yeşilyurt Mh.,total_quality,30693.35461932762,45156.13040461144,14462.775785283819,0.4712021857713983,a > b,True
Gölcük,Topçular Mh.,new_vs_old,26952.974049802157,39763.83361421005,12810.859564407896,0.47530411822965163,a > b,True
Gölcük,Topçular Mh.,elevator,35109.77865594801,36528.36506803411,1418.5864120861006,0.04040431088977473,a > b,True
Gölcük,Topçular Mh.,site_inside,35109.77865594801,35662.377406513886,552.5987505658777,0.015739169306106148,a >= b,True
Gölcük,Topçular Mh.,parking,35109.77865594801,35842.35886854455,732.580212596542,0.02086541814391172,a > b,True
Gölcük,Topçular Mh.,heating,34236.57851698433,35492.86548129713,1256.2869643127997,0.0366942906894032,a > b,True
Gölcük,Topçular Mh.,floor,34176.14117746909,35109.77865594801,933.637478478915,0.027318399512418427,a > b,True
Gölcük,Topçular Mh.,net_gross,34975.73366913612,35090.05445199235,114.32078285622993,0.00326857426173481,a > b,True
Gölcük,Topçular Mh.,total_quality,25765.259888146822,42840.954753757585,17075.694865610763,0.662741029577829,a > b,True
Karamürsel,4 Temmuz Mah.,new_vs_old,24868.93967350465,39546.274581762525,14677.334908257875,0.590187402476797,a > b,True
Karamürsel,4 Temmuz Mah.,elevator,34636.14790544785,36240.218652550626,1604.0707471027781,0.04631204230567676,a > b,True
Karamürsel,4 Temmuz Mah.,site_inside,34636.14790544785,34341.113681472474,-295.0342239753736,-0.008518101515814589,a >= b,False
Karamürsel,4 Temmuz Mah.,parking,34636.14790544785,35063.050441380314,426.902535932466,0.012325346834118334,a > b,True
Karamürsel,4 Temmuz Mah.,heating,34173.140160715935,35027.78058758576,854.6404268698243,0.025009127719912743,a > b,True
Karamürsel,4 Temmuz Mah.,floor,33820.99894958998,34636.14790544785,815.1489558578687,0.024101859234638336,a > b,True
Karamürsel,4 Temmuz Mah.,net_gross,34591.259650959706,34636.84576286629,45.58611190658121,0.0013178505890379295,a > b,True
Karamürsel,4 Temmuz Mah.,total_quality,24976.742403794968,40911.88502734366,15935.142623548694,0.6379992380882908,a > b,True
