m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,331,0.17019190366717718,0.1299208165437601,6197.145443433931,4609.970231926389,37229.90069486405,37201.45663549018
151-200,1185,0.12523799904942742,0.10233030946633778,4625.245466183771,3521.322912523021,36904.79526582279,36546.57017708408
126-150,1642,0.11648969312171373,0.09048916777523791,4169.141993599096,3176.090911694235,36621.415237515226,36339.93092956069
0-75,420,0.11624446578081835,0.09760677344302057,5601.741465299593,4538.994875204142,47924.90740476191,46822.64550648415
101-125,1675,0.11464931824228666,0.0909267427677497,4134.8261574084245,3124.4835171587183,37181.69686567164,36877.217315860944
76-100,1414,0.10519308165177306,0.07952619804771499,4107.567593686148,3084.7709896540255,39621.57963932108,39147.11740981146
