floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
,8,0.19618644051097725,0.18464855809841987,8971.975159052437,7416.445102479989,41901.53875,35321.139291407635
Bahçe,447,0.12498389647168046,0.09527054047929762,5024.806514415525,3540.012993073389,39909.42697986577,39115.45411492665
En Üst Kat,1830,0.12038564497752492,0.09108304706035043,4376.224781459414,3195.904648768381,36630.753650273226,36224.11618069346
Çatı,283,0.11861872720253668,0.09435098166666332,4441.887960893127,3617.807074194352,37448.737455830385,37195.62334887647
Ara Kat,3192,0.11614217726599453,0.09207554373390281,4427.410115659568,3439.692761623184,39167.010360275686,38737.557104852385
Zemin/Giriş,899,0.11421254267580323,0.08932293924729785,4141.859884610365,3075.611255941305,37329.046952169076,37366.26547376849
Bodrum,8,0.11311214749037057,0.08178267542459587,3166.6121976957775,1841.2058341112697,29181.497499999998,31772.808135390685
