is_large_home,n,mape,mae,mean_actual,mean_pred
0,1108,0.0970005914591302,3978.9410583560793,40602.88449458484,40198.08709084741
1,645,0.11402322537604433,4111.471319328899,36221.06085271318,36083.679396323634
