model_scope,county,feature,importance,rank
gradient_boosting,,num__detail_effect_outside_mean,0.024497262316177593,1
gradient_boosting,,num__detail_effect_total_mean,0.017003398398827665,2
gradient_boosting,,num__detail_effect_inside_x_attr_quality,0.015434248740054293,3
gradient_boosting,,num__detail_effect_subtype_sum,0.01214107522127628,4
gradient_boosting,,num__detail_effect_subtype_mean,0.012036702176209427,5
gradient_boosting,,num__detail_effect_inside_sum,0.010756321797383651,6
gradient_boosting,,num__detail_effect_outside_sum,0.006997499557030897,7
extra_trees,,num__detail_effect_subtype_mean,0.006866385941850216,8
extra_trees,,num__detail_effect_subtype_sum,0.005986593609706863,9
extra_trees,,num__detail_effect_outside_x_attr_quality,0.005512431809761586,10
extra_trees,,num__detail_effect_total_mean,0.0052568623917743805,11
extra_trees,,num__detail_effect_inside_x_attr_quality,0.004650234442103536,12
gradient_boosting,,num__detail_effect_total_x_attr_quality,0.00465005481354041,13
extra_trees,,num__detail_effect_outside_sum,0.004514347228573609,14
extra_trees,,num__detail_effect_outside_mean,0.004336407161055946,15
extra_trees,,num__detail_effect_inside_sum,0.0042912461229093835,16
extra_trees,,num__detail_effect_total_x_attr_quality,0.004291052795861359,17
extra_trees,,num__detail_effect_total_sum,0.0040241121982397855,18
extra_trees,,num__detail_effect_inside_mean,0.004009840744735322,19
extra_trees,,num__detail_effect_county_total_sum,0.0038620522723787514,20
gradient_boosting,,num__detail_effect_outside_x_attr_quality,0.003833774655849418,21
extra_trees,,num__detail_effect_district_total_sum,0.0033450118640578597,22
gradient_boosting,,num__detail_effect_inside_mean,0.0029654057671988565,23
gradient_boosting,,num__detail_effect_front_sum,0.002948402095700772,24
extra_trees,,num__detail_effect_front_sum,0.002737695020415314,25
gradient_boosting,,num__detail_effect_view_mean,0.002702766363933096,26
extra_trees,,num__detail_effect_view_mean,0.0026413656686889732,27
extra_trees,,num__detail_effect_total_abs_sum,0.0025563145774726128,28
extra_trees,,num__detail_effect_front_mean,0.0025216120844734086,29
extra_trees,,num__detail_effect_view_sum,0.002461137726814562,30
gradient_boosting,,num__detail_effect_front_mean,0.0024270225712021685,31
extra_trees,,num__detail_effect_view_x_location_baseline,0.0023761963018808065,32
extra_trees,,num__detail_effect_negative_count,0.0023624188416382676,33
gradient_boosting,,num__detail_effect_total_sum,0.0022063661375231244,34
extra_trees,,num__location_quality_x_detail_effect_total,0.0021431588408782802,35
extra_trees,,num__detail_effect_level_code,0.002077898496066673,36
extra_trees,,num__detail_effect_positive_count,0.0019864583799602963,37
gradient_boosting,,num__detail_effect_negative_count,0.0019421100325262095,38
extra_trees,,num__detail_effect_transport_sum,0.0019203662046804564,39
extra_trees,,num__detail_effect_nearby_mean,0.0019198931546825547,40
extra_trees,,num__detail_effect_transport_mean,0.001895517375350933,41
extra_trees,,num__detail_effect_nearby_sum,0.0017744464331657871,42
extra_trees,,num__detail_effect_used_count,0.0017116325994143554,43
gradient_boosting,,num__detail_effect_nearby_mean,0.0015595374083833156,44
gradient_boosting,,num__detail_effect_county_total_sum,0.0014571686933174547,45
gradient_boosting,,num__detail_effect_used_count,0.0013360604012232664,46
gradient_boosting,,num__detail_effect_transport_mean,0.0011954183634220019,47
gradient_boosting,,num__detail_effect_total_abs_sum,0.0011320592972572847,48
gradient_boosting,,num__detail_effect_nearby_sum,0.0007731500723235288,49
gradient_boosting,,num__detail_effect_district_total_sum,0.0007420672795905208,50
gradient_boosting,,num__detail_effect_view_sum,0.0006534766529302481,51
gradient_boosting,,num__detail_effect_view_x_location_baseline,0.0005983637343280079,52
gradient_boosting,,num__detail_effect_positive_count,0.0002705402131136183,53
gradient_boosting,,num__detail_effect_transport_sum,0.00021565447914866553,54
gradient_boosting,,num__detail_effect_level_code,0.00011048048551915892,55
gradient_boosting,,num__location_quality_x_detail_effect_total,0.0,56
