model,feature,importance
extra_trees,num__district_m2_group_target_median,0.05671834357627496
extra_trees,num__is_old_building,0.042532071220927226
extra_trees,num__district_room_count_target_median,0.03424765872724684
extra_trees,num__attr_effect_building_age_bucket,0.01295141536226356
extra_trees,num__attr_is_old_building,0.0129296251792097
extra_trees,num__location_baseline_log,0.01184311662801569
extra_trees,num__attr_building_age_score,0.011161937426325574
extra_trees,num__location_baseline_m2,0.010605509546998767
extra_trees,num__building_age,0.010519838054653457
extra_trees,num__attr_total_quality_score,0.009871038104945665
extra_trees,cat__elevator_Var,0.008979318422850584
extra_trees,cat__usage_status_Mülk Sahibi,0.008764441243519012
extra_trees,num__attr_m2_per_room,0.00854466614983451
extra_trees,num__attr_has_elevator,0.008413448933340428
extra_trees,cat__large_home_x_site_project_id_bucket_lh__missing,0.00794206727622184
extra_trees,cat__demo_dominant_age_group_65+,0.0070497414695729265
extra_trees,num__detail_effect_subtype_mean,0.006866385941850216
extra_trees,num__trend_sale_m2,0.006813108148494809
extra_trees,cat__elevator_Yok,0.006668300992859281
extra_trees,num__attr_effect_elevator,0.006455443698161017
extra_trees,num__estimated_monthly_rent_gross,0.006390906454351126
extra_trees,num__attr_compactness_score,0.006026147185809671
extra_trees,num__detail_effect_subtype_sum,0.005986593609706863
extra_trees,num__dues,0.005826141183591365
extra_trees,num__distance_to_coast_x_near_sea_zero,0.005776791188181199
extra_trees,num__detail_effect_outside_x_attr_quality,0.005512431809761586
extra_trees,num__trend_yield,0.005455414333220762
extra_trees,num__detail_effect_total_mean,0.0052568623917743805
extra_trees,num__district_target_mean,0.005202055923001063
extra_trees,num__demo_age_65_plus,0.004905518542177765
extra_trees,num__attr_is_mid_age_building,0.004792780299216172
extra_trees,num__detail_effect_inside_x_attr_quality,0.004650234442103536
extra_trees,cat__heating_Kombi (Doğalgaz),0.004638465800383102
extra_trees,num__detail_effect_outside_sum,0.004514347228573609
extra_trees,num__total_floors,0.004475420773427671
extra_trees,num__demo_old_ratio,0.004369525056825616
extra_trees,num__detail_effect_outside_mean,0.004336407161055946
extra_trees,cat__detail_konut_tipi_Ara Kat,0.004333078120493302
extra_trees,num__detail_effect_inside_sum,0.0042912461229093835
extra_trees,num__detail_effect_total_x_attr_quality,0.004291052795861359
extra_trees,num__location_baseline_vs_trend,0.004257453736147159
extra_trees,num__demo_divorced_ratio,0.004234519769372064
