county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3740.728391942966,0.11786064224477512,1.0
Gölcük,8,4137.522534953185,0.15152374811299962,1.0
Karamürsel,8,4139.886171532433,0.16149050526144448,0.875
İzmit,8,3782.7176673681674,0.12723986482987246,0.875
