floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
,8,0.19472085500966818,0.1937787108920684,8891.625260225701,7766.6611840924015,41901.53875,35117.00667255805
Bahçe,447,0.1259125106833366,0.097643860406868,5056.443133349198,3580.4188019293215,39909.42697986577,39117.186471459194
En Üst Kat,1830,0.12104303417512885,0.09223332605446402,4405.84288113084,3218.690483391463,36630.753650273226,36226.53376243044
Çatı,283,0.11853259324787263,0.09632050657066872,4429.23003052677,3558.566698649731,37448.737455830385,37208.17607128759
Bodrum,8,0.11748382807783384,0.08025197381973187,3328.4703253190487,1806.5619237921946,29181.497499999998,31758.9196220428
Ara Kat,3192,0.11700710933169459,0.09170558639307703,4464.748187471386,3456.427124775655,39167.010360275686,38736.96337921311
Zemin/Giriş,899,0.11466099049131646,0.08952192791565625,4154.939310940614,3088.4071375221138,37329.046952169076,37366.93238245281
