county,feature,group,positive_count,negative_count,local_effect,global_effect,smoothed_effect,reliability_level
Başiskele,transport_score,transport,1197,,-0.004803166971449652,0.002637098377880953,-0.004803166971449652,county
Gölcük,transport_score,transport,689,,-0.0032462865275651068,0.002637098377880953,-0.0032462865275651068,county
Karamürsel,transport_score,transport,217,,-0.055343816184265336,0.002637098377880953,-0.055343816184265336,county
Kartepe,transport_score,transport,588,,0.018180663950647144,0.002637098377880953,0.018180663950647144,county
İzmit,transport_score,transport,1754,,0.005916983291608986,0.002637098377880953,0.005916983291608986,county
Başiskele,transport_tem,transport,109,,0.002722777309300174,0.017848219831435586,0.002722777309300174,county
Gölcük,transport_tem,transport,28,,0.022569834936064355,0.017848219831435586,0.022569834936064355,global_fallback
Karamürsel,transport_tem,transport,9,,-0.019578627205536853,0.017848219831435586,-0.019578627205536853,global_fallback
Kartepe,transport_tem,transport,121,,0.014039060386701142,0.017848219831435586,0.014039060386701142,county
İzmit,transport_tem,transport,364,,0.03104219765393814,0.017848219831435586,0.03104219765393814,county
Başiskele,transport_train,transport,42,,-0.02310786268541486,-0.006793343853592759,-0.02310786268541486,county
Gölcük,transport_train,transport,4,,0.008439662563891802,-0.006793343853592759,0.008439662563891802,global_fallback
Karamürsel,transport_train,transport,0,,-0.006793343853592759,-0.006793343853592759,-0.006793343853592759,global_fallback
Kartepe,transport_train,transport,40,,-0.02754112764619106,-0.006793343853592759,-0.02754112764619106,county
İzmit,transport_train,transport,231,,0.018964193888238584,-0.006793343853592759,0.018964193888238584,county
Başiskele,transport_tram,transport,42,,-0.018064843169321543,0.009458029038975191,-0.018064843169321543,county
Gölcük,transport_tram,transport,2,,0.009458029038975191,0.009458029038975191,0.009458029038975191,global_fallback
Karamürsel,transport_tram,transport,0,,0.009458029038975191,0.009458029038975191,0.009458029038975191,global_fallback
Kartepe,transport_tram,transport,24,,0.0139941905693431,0.009458029038975191,0.0139941905693431,global_fallback
İzmit,transport_tram,transport,758,,0.015856243626324224,0.009458029038975191,0.015856243626324224,county
Başiskele,view_bosphorus,view,12,,0.005353491446082751,0.024074093677040054,0.005353491446082751,global_fallback
Gölcük,view_bosphorus,view,11,,0.022658736359056283,0.024074093677040054,0.022658736359056283,global_fallback
Karamürsel,view_bosphorus,view,34,,0.042585311041355677,0.024074093677040054,0.042585311041355677,county
Kartepe,view_bosphorus,view,2,,0.024074093677040054,0.024074093677040054,0.024074093677040054,global_fallback
İzmit,view_bosphorus,view,16,,0.03762299020455599,0.024074093677040054,0.03762299020455599,global_fallback
Başiskele,view_city,view,742,,-0.016638709395502927,-0.011159571638531318,-0.016638709395502927,county
Gölcük,view_city,view,426,,-0.01854849061591591,-0.011159571638531318,-0.01854849061591591,county
Karamürsel,view_city,view,136,,-0.04621514580532508,-0.011159571638531318,-0.04621514580532508,county
Kartepe,view_city,view,371,,0.020497129374916864,-0.011159571638531318,0.020497129374916864,county
İzmit,view_city,view,1293,,-0.009744414227370508,-0.011159571638531318,-0.009744414227370508,county
Başiskele,view_lake,view,9,,-0.0028968958602215602,-8.699979853776796e-05,-0.0028968958602215602,global_fallback
Gölcük,view_lake,view,1,,-8.699979853776796e-05,-8.699979853776796e-05,-8.699979853776796e-05,global_fallback
Karamürsel,view_lake,view,3,,0.016099676617316535,-8.699979853776796e-05,0.016099676617316535,global_fallback
Kartepe,view_lake,view,5,,0.009074255197610948,-8.699979853776796e-05,0.009074255197610948,global_fallback
İzmit,view_lake,view,61,,-0.002223254940916122,-8.699979853776796e-05,-0.002223254940916122,county
Başiskele,view_nature,view,794,,-0.009366754194969035,0.002421364835561768,-0.009366754194969035,county
Gölcük,view_nature,view,367,,0.010404987538806785,0.002421364835561768,0.010404987538806785,county
Karamürsel,view_nature,view,120,,0.002655990706666151,0.002421364835561768,0.002655990706666151,county
Kartepe,view_nature,view,291,,0.005037028404717366,0.002421364835561768,0.005037028404717366,county
İzmit,view_nature,view,718,,0.0090482973878281,0.002421364835561768,0.0090482973878281,county
Başiskele,view_park_green,view,839,,0.007404739059196692,0.014121636325530318,0.007404739059196692,county
Gölcük,view_park_green,view,394,,0.006365946774699665,0.014121636325530318,0.006365946774699665,county
Karamürsel,view_park_green,view,116,,-0.009989321514965585,0.014121636325530318,-0.009989321514965585,county
Kartepe,view_park_green,view,387,,0.02115685914992892,0.014121636325530318,0.02115685914992892,county
İzmit,view_park_green,view,982,,0.018024510066284943,0.014121636325530318,0.018024510066284943,county
Başiskele,view_pool,view,78,,0.13106573513796027,0.13537208537907475,0.13106573513796027,county
Gölcük,view_pool,view,32,,0.14237748567751776,0.13537208537907475,0.14237748567751776,county
Karamürsel,view_pool,view,3,,0.12679056001012898,0.13537208537907475,0.12679056001012898,global_fallback
Kartepe,view_pool,view,51,,0.14095316866898183,0.13537208537907475,0.14095316866898183,county
İzmit,view_pool,view,89,,0.11838812732737017,0.13537208537907475,0.11838812732737017,county
Başiskele,view_river,view,7,,0.00880409627500683,0.018619561877227575,0.00880409627500683,global_fallback
Gölcük,view_river,view,1,,0.018619561877227575,0.018619561877227575,0.018619561877227575,global_fallback
Karamürsel,view_river,view,0,,0.018619561877227575,0.018619561877227575,0.018619561877227575,global_fallback
Kartepe,view_river,view,2,,0.018619561877227575,0.018619561877227575,0.018619561877227575,global_fallback
İzmit,view_river,view,5,,0.0280657849743137,0.018619561877227575,0.0280657849743137,global_fallback
Başiskele,view_score,view,1188,,0.00013141557444776373,0.009658311755160298,0.00013141557444776373,county
Gölcük,view_score,view,685,,-0.0014204753614232265,0.009658311755160298,-0.0014204753614232265,county
Karamürsel,view_score,view,213,,-0.06715438633112955,0.009658311755160298,-0.06715438633112955,county
Kartepe,view_score,view,557,,0.020078133751333056,0.009658311755160298,0.020078133751333056,county
İzmit,view_score,view,1716,,0.02165798781038959,0.009658311755160298,0.02165798781038959,county
Başiskele,view_sea,view,345,,-0.005685240806180217,0.006979866911109411,-0.005685240806180217,county
Gölcük,view_sea,view,308,,-0.00023747581485306926,0.006979866911109411,-0.00023747581485306926,county
Karamürsel,view_sea,view,142,,0.018569715818497166,0.006979866911109411,0.018569715818497166,county
Kartepe,view_sea,view,2,,0.006979866911109411,0.006979866911109411,0.006979866911109411,global_fallback
İzmit,view_sea,view,462,,0.017720367898195748,0.006979866911109411,0.017720367898195748,county
