rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
6667,0.6284084039102302,0.6441668283171568,0.12233856911632145,0.09669706271651766,4598.8115430399885,3558.428019955063,ridge
6667,0.6115455902272582,0.6311906546511211,0.12411646944620622,0.09702435534046586,4673.666571218272,3496.2089828806784,extra_trees
6667,0.5958310337519608,0.6172573917573738,0.12778907974344594,0.10045571360838636,4812.421603648046,3677.8110631775926,gradient_boosting
6667,0.5899040505100792,0.6107372929836804,0.12798389687828557,0.09835980918278299,4813.90955201033,3583.2004101893035,random_forest
