county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Karamürsel,328,0.15923288869690413,0.12291257235089355,6175.524421952514,4703.160369233119,40032.10551829268,39124.57535721546
İzmit,2397,0.13070225829108495,0.10220980346361878,4990.925301505275,3864.340807775996,39595.93858156029,39238.773244314965
Gölcük,1182,0.11845738141689319,0.09236600912578434,3820.6805708854313,2829.6551372978793,32959.62334179357,32497.76973001488
Başiskele,1753,0.10408425227442662,0.08216530781968473,4059.7112997239738,3101.7860006327865,38990.633354249854,38675.71105916187
Kartepe,1007,0.10169107241320263,0.08014956181910225,4011.3046375699773,3070.841574686987,38996.53412115193,38716.022049073006
