rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,slice
6667,0.6456575415270251,0.6618143883916743,0.11855421173065066,0.09234045144798235,4448.915864908391,3370.9742209909164,all_rows
6662,0.6459476941770372,0.6621268813652111,0.11836783033313908,0.09223332605446402,4444.706032179185,3370.541065055815,score_lt_25
6667,0.6456575415270251,0.6618143883916743,0.11855421173065066,0.09234045144798235,4448.915864908391,3370.9742209909164,score_lt_45
5,0.009502403655954561,0.0062076091849395665,0.36688878577503614,0.4088890391584513,10058.09699330226,7973.336263589801,score_gte_25
