is_large_home,n,mape,mae,mean_actual,mean_pred
0,1108,0.09748853787370719,3999.0573156623873,40602.88449458484,40200.84513389834
1,645,0.11541456476434467,4163.904500251473,36221.06085271318,36055.79081914945
