district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Tepecik Mh.,1,0.8607822095991916,0.8607822095991916,27507.60389670076,27507.60389670076,31956.52,59464.12389670076
Ulaşlı Yalı Mh.,2,0.46686311934874536,0.46686311934874536,11913.2700353573,11913.2700353573,27393.165,26243.19513497297
Acısu Mh.,1,0.44695907551926517,0.44695907551926517,27369.968070134702,27369.968070134702,61235.96,33865.9919298653
Şevkatiye Mh.,1,0.35328985026662246,0.35328985026662246,9329.060108603,9329.060108603,26406.25,35735.310108603
Yalakdere Mh.,1,0.30516761437565426,0.30516761437565426,17061.643617213747,17061.643617213747,55909.09,38847.44638278625
Avcıköy Mh.,1,0.3039327356898722,0.3039327356898722,15534.339486445984,15534.339486445984,51111.11,35576.770513554016
Yuvacık Yakacık Mh.,1,0.2985190307727611,0.2985190307727611,9759.276694922646,9759.276694922646,32692.31,42451.58669492265
Durhasan Mh.,1,0.2979997958442717,0.2979997958442717,9346.358316933234,9346.358316933234,31363.64,40709.99831693323
Dereköy Mh.,12,0.2399155103020171,0.18046241520264172,6696.412611993751,5043.650972884638,30411.850833333334,31925.782601948154
Akçakoca Mh.,22,0.23304717900498872,0.20452605514967936,6112.262050976544,6412.933104184969,27434.883181818182,26424.838554993596
Rahmiye Mah.,6,0.22941142901530057,0.23640805439240667,9331.715549434828,10003.199590884604,42023.53166666667,41673.944868788385
Sahil Mah.,7,0.21486763744390633,0.22921356595798864,10582.965217672187,6742.699829309386,42624.28428571428,41201.72745862333
Çukurbağ Mh.,27,0.21212181874611777,0.20260092130538718,5847.900697482865,5290.537872359637,27429.102592592593,26735.617626513922
Bahçecik Şehitekrem Mh.,5,0.2012174736480628,0.19910621527612485,8567.703232494812,8074.864060003798,41036.438,39345.867072982364
Tepecik Mah.,24,0.200485344414336,0.1702748248436515,5259.756300899497,5148.136010888917,28886.956666666665,29156.335430090985
Maşukiye Mh.,11,0.18586112953478623,0.15176618214755716,7801.6057930717125,7278.939815717349,44085.38363636364,44037.59398752955
Seymen Mah.,21,0.18158164199511143,0.14439584996982877,7437.978350232548,6322.588387795295,41955.845714285715,40736.46691389611
Saraylı Mh.,2,0.17894907002395477,0.17894907002395477,6527.085287153393,6527.085287153393,36350.575,35340.232629812206
Ulaşlı Yavuz Sultan Selim Mh.,8,0.1777526105187532,0.1497865028479351,5713.1291945831035,4903.004560048474,30427.38625,30031.486694860072
Uzuntarla Mh.,5,0.17760694678129804,0.15253000120731672,6232.55990409077,6754.753182098251,36251.865999999995,39569.40796765761
Arızlı Mh.,2,0.1771077320099267,0.1771077320099267,5769.984282864747,5769.984282864747,32579.364999999998,38349.34928286474
Yenidoğan Mh.,15,0.17449739281265275,0.1372889586567355,5050.070546368163,4628.068850886444,31812.518,32345.733831103953
Çepni Mh.,10,0.17320951881933908,0.17727442574688523,5914.679793844856,7008.798509211785,34477.428,37331.714886141555
Karabaş Mh.,54,0.17255436088030993,0.16040104281617315,4959.570592557217,3680.3625826483913,28882.636111111115,27977.120749017216
Değirmendere Merkez Mh.,39,0.17105589062983256,0.16161636834930926,5293.540307471854,3822.894974307241,29470.965897435897,28097.07246632444
Değirmendere Yalı Mh.,34,0.1708359545312692,0.16784710586557983,5550.295639657177,4679.469786856649,32487.920588235294,30569.615913498525
Doğan Mh.,14,0.1705101793254537,0.15291753420111204,6100.400059212573,4437.2841372953935,35839.525714285715,36074.02809402776
Atakent Mah.,16,0.16877545567274352,0.15272999669408382,7047.543044877722,5787.858572549982,41882.774375,40470.897140440255
Yukarı Mh.,23,0.16393598461112327,0.13979487659115272,6460.7592691439195,6061.018611822663,42459.23173913043,42094.39515128798
Sarımeşe Mh.,31,0.16379854618718234,0.13552091012728998,7705.6435811305755,7526.096156043379,48507.349677419355,50092.00828433948
Hacıhasan Mh.,23,0.16363681677648984,0.1496657579376772,4448.188737109819,3781.0299893008087,27935.45347826087,27762.570606928846
Tavşantepe Mh.,11,0.16222171371776398,0.12448734014191924,4137.602816569682,4128.830529664789,27457.940909090907,28671.4121784775
Halıdere Yalı Mh.,17,0.16033455092334173,0.13955101417786653,4598.912645098669,3289.4169621225883,28975.32,28074.45981507497
4 Temmuz Mah.,166,0.15916051137715714,0.12661747611970375,5538.30780791581,4345.184135669408,35666.80530120482,34885.676133827146
Yüzbaşılar Mh.,51,0.15902955995836277,0.12475132714458834,4396.56705665815,3572.499961137677,27432.452352941178,26174.80632584184
Kayacık Mh.,113,0.15800072983109373,0.1338012307395751,6945.861092807399,5388.954415545064,45203.53300884956,44044.90882823235
Veliahmet Mah.,33,0.1548850532243732,0.11798055739244476,4614.401545870266,4427.753005614708,32528.83727272727,33074.80473240683
M. Alipaşa Mh.,35,0.15379758216134076,0.11921947538830575,5346.596798014693,4213.448796722474,35252.65914285715,34574.58666820092
Cumhuriyet Mah.,111,0.15365159768336123,0.10251811176138828,5763.7650777909685,4545.912901628042,39382.130900900906,39223.2483846502
Kuruçeşme Fatih Mh.,25,0.1534666388493547,0.15270842945239263,5025.769722157882,4598.593946163055,34147.436,33481.354618487676
Şirintepe Mh.,65,0.15167092890651546,0.12095852027139023,5394.050851293853,3400.165038767347,37370.92107692308,37466.232683785216
Merkez Mah.,43,0.1511653200580424,0.10534553373445082,3708.5007825653715,2489.984959739624,25168.591860465116,24687.655653688056
Ömerağa Mh.,26,0.14853029414382904,0.14741192278650694,4622.021999380994,3738.5367310375514,29186.292692307692,27644.20821884219
Alikahya Merkez Mah.,2,0.1482059899857489,0.1482059899857489,6733.452015090548,6733.452015090548,44386.365000000005,37652.91298490945
Körfez Mh.,73,0.14444278272942115,0.1360409679581684,4694.460697089067,3498.1969019570497,30610.626027397262,29581.571743289405
Turgut Mah.,70,0.14422178067839195,0.1118141019221356,5465.974408862057,3894.8823182077285,37390.42057142857,36197.53868984024
İpek Yolu Mh.,17,0.1425269442304943,0.08542216373968202,4560.651678308353,2997.6385559684277,34526.98529411765,33947.09636616142
Kadıköy Mh.,63,0.14252177140755248,0.12419963956000327,4542.023747473779,3638.823459369971,32108.824285714283,31438.735335624322
