feature,importance
num__district_m2_group_target_median,0.09898172704763959
num__district_room_count_target_median,0.0643999225360069
num__attr_total_quality_score,0.05671506108633978
num__attr_effect_building_age_bucket,0.04355589397168268
num__is_old_building,0.027766237395044305
num__attr_m2_per_room,0.020948221993650925
num__location_baseline_m2,0.018928982825752456
num__location_baseline_log,0.01707160688874565
num__trend_sale_m2,0.015593708545567707
num__detail_effect_subtype_sum,0.01450263309317382
num__detail_effect_outside_mean,0.014068673372018095
num__detail_effect_total_mean,0.013912315393666459
num__building_age,0.013126656128661825
num__detail_effect_subtype_mean,0.012135121782282446
num__demo_old_ratio,0.010829374527241604
num__estimated_monthly_rent_gross,0.010740970953341986
num__attr_effect_elevator,0.010586451222504657
num__total_floors,0.009468089550553565
num__attr_building_age_inverse,0.009328010420023233
num__dues,0.009111033789350518
cat__usage_status_Mülk Sahibi,0.009066635457564146
num__detail_effect_inside_sum,0.008511689038223174
num__detail_effect_outside_sum,0.00790367760229009
num__detail_effect_inside_x_attr_quality,0.007865243382779802
cat__elevator_Var,0.007613296121237931
num__attr_is_old_building,0.0068841069683320535
cat__parking_Açık Otopark,0.006753062716290167
num__attr_quality_x_county_income,0.006579756958394384
num__distance_to_coast_x_near_sea_zero,0.006212971715612635
num__demo_divorced_ratio,0.00610004886237152
num__attr_has_elevator,0.0058917472584466305
cat__detail_konut_tipi_Ara Kat,0.005746769634080654
num__bathroom_count,0.0055052505961607785
num__net_m2,0.005478639625530694
num__detail_effect_outside_x_attr_quality,0.005284744313391108
num__detail_effect_inside_mean,0.005246954745901269
num__demo_population_density,0.005173596827339685
num__attr_building_age_score,0.004884661359965807
num__trend_yield,0.004778463826077555
num__location_baseline_vs_trend,0.004274049654350184
num__demo_age_65_plus,0.003916567407811955
num__attr_quality_x_demo_income,0.003814456341590754
num__detail_effect_total_x_attr_quality,0.0037611822353168668
num__attr_compactness_score,0.003708001119879052
num__gross_m2,0.0036934402886272854
num__distance_to_coastline_m,0.0036462604283678886
num__detail_effect_view_mean,0.003333754791434557
num__district_target_mean,0.0032961553466783096
cat__heating_Kombi (Doğalgaz),0.0032098401788731535
cat__demo_dominant_age_group_65+,0.003117981872144698
