county,n,mape,mae,mean_bias,r2
Başiskele,1753,0.10408425227442662,4059.7112997239738,-314.9222950879859,0.49758287965512327
Gölcük,1182,0.11845738141689319,3820.6805708854313,-461.85361177869027,0.6631360650283471
Karamürsel,328,0.15923288869690413,6175.524421952515,-907.5301610772259,0.5752885969324874
Kartepe,1007,0.10169107241320263,4011.304637569977,-280.51207207892674,0.5469377146731482
İzmit,2397,0.13070225829108495,4990.925301505275,-357.1653372453205,0.6764053792560536
