model_scope,county,feature,importance,rank
random_forest,,num__detail_effect_total_mean,0.011779351341802212,1
random_forest,,num__detail_effect_inside_mean,0.011551013658939001,2
random_forest,,num__detail_effect_subtype_sum,0.005802326032987743,3
random_forest,,num__detail_effect_inside_x_attr_quality,0.005532164120819327,4
random_forest,,num__detail_effect_outside_mean,0.005383423123105769,5
extra_trees,,num__detail_effect_inside_mean,0.0053379578554753155,6
random_forest,,num__detail_effect_total_x_attr_quality,0.005238014889452537,7
random_forest,,num__detail_effect_inside_sum,0.0046928489206660975,8
random_forest,,num__detail_effect_front_sum,0.0045458093199057205,9
extra_trees,,num__detail_effect_total_mean,0.004472360134275696,10
extra_trees,,num__detail_effect_total_x_attr_quality,0.00446672632216971,11
random_forest,,num__detail_effect_front_mean,0.004419974918653102,12
random_forest,,num__detail_effect_subtype_mean,0.004387771018767151,13
random_forest,,num__detail_effect_total_abs_sum,0.0043205542495385885,14
extra_trees,,num__detail_effect_inside_x_attr_quality,0.004159161154831368,15
random_forest,,num__detail_effect_view_mean,0.003917033075208659,16
extra_trees,,num__detail_effect_total_sum,0.0038097571245078016,17
extra_trees,,num__detail_effect_county_total_sum,0.0037748674646426446,18
extra_trees,,num__detail_effect_inside_sum,0.003558466848844383,19
extra_trees,,num__detail_effect_district_total_sum,0.0035424247823751458,20
extra_trees,,num__detail_effect_outside_mean,0.003503071502141294,21
random_forest,,num__detail_effect_transport_mean,0.0034272594116966123,22
random_forest,,num__detail_effect_outside_x_attr_quality,0.0032622583041571175,23
extra_trees,,num__detail_effect_outside_x_attr_quality,0.003212349865763112,24
random_forest,,num__detail_effect_transport_sum,0.003162894399246255,25
extra_trees,,num__detail_effect_outside_sum,0.00311731663981729,26
random_forest,,num__detail_effect_nearby_mean,0.0030979106698975738,27
random_forest,,num__detail_effect_view_x_location_baseline,0.0030776502380631646,28
random_forest,,num__detail_effect_district_total_sum,0.003070174176770587,29
extra_trees,,num__detail_effect_subtype_sum,0.003015901306613355,30
random_forest,,num__detail_effect_county_total_sum,0.002958189576309048,31
random_forest,,num__detail_effect_outside_sum,0.002910286416627794,32
random_forest,,num__detail_effect_total_sum,0.002824577693910258,33
random_forest,,num__detail_effect_negative_count,0.002776275198231111,34
extra_trees,,num__detail_effect_subtype_mean,0.002758876613748587,35
extra_trees,,num__detail_effect_front_sum,0.0025324040339047282,36
random_forest,,num__detail_effect_nearby_sum,0.0025073273554749027,37
random_forest,,num__detail_effect_view_sum,0.0024500682753227083,38
extra_trees,,num__detail_effect_front_mean,0.0024239940221198433,39
random_forest,,num__detail_effect_positive_count,0.002421183525291845,40
extra_trees,,num__detail_effect_view_mean,0.002328762436947528,41
random_forest,,num__detail_effect_used_count,0.002241000649766074,42
extra_trees,,num__detail_effect_total_abs_sum,0.002190676526520085,43
extra_trees,,num__detail_effect_view_x_location_baseline,0.0020966755989046517,44
extra_trees,,num__detail_effect_view_sum,0.0020072915648012765,45
extra_trees,,num__detail_effect_negative_count,0.001976686397584614,46
extra_trees,,num__detail_effect_nearby_mean,0.001861310656130642,47
extra_trees,,num__detail_effect_positive_count,0.0018599663577991226,48
extra_trees,,num__location_quality_x_detail_effect_total,0.001842429431646593,49
extra_trees,,num__detail_effect_level_code,0.0018285868698129407,50
extra_trees,,num__detail_effect_transport_mean,0.0018127058711080624,51
extra_trees,,num__detail_effect_transport_sum,0.001737434888330038,52
extra_trees,,num__detail_effect_nearby_sum,0.001689306228329035,53
extra_trees,,num__detail_effect_used_count,0.001498416597906693,54
random_forest,,num__location_quality_x_detail_effect_total,0.0014649738798115195,55
random_forest,,num__detail_effect_level_code,0.0010754192888512556,56
