floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,203,0.11884820244857099,0.09465314987209607,4651.415342541887,3436.5886634863928,38358.61842364532,37606.1156941732
Çatı,80,0.11334022092554537,0.10755471576211151,4279.024840917584,3797.935931602682,37402.021875,36902.458698121416
Zemin/Giriş,203,0.10685091262034357,0.07837893051487484,4004.2454360347174,2898.6380754664497,37993.84083743842,38076.62248531408
En Üst Kat,472,0.10418899283113853,0.07427802855670013,3880.943584504809,2729.8896740117743,37355.63733050848,36958.49463442689
Ara Kat,794,0.10021946728687775,0.08201168135268386,4104.78564070552,3238.2345548047742,40550.38850125945,40102.03161588372
Bodrum,1,0.08832510352619562,0.08832510352619562,2649.7531057858687,2649.7531057858687,30000.0,32649.75310578587
