rows,base_r2,segment_r2,best_blended_r2,mape,mae,status,status_note,basiskele_large_home_rows,basiskele_large_home_r2,top_large_home_features
560,0.3452628671403214,0.3006832227202597,0.36158263275307745,0.11971601834218874,4357.973697634745,used_blend,,560,0.36158263275307745,"large_home_m2_excess,large_home_quality_x_m2,large_home_detail_premium_x_m2,large_home_site_x_m2,large_home_basiskele_premium"
