room_count,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
6+1,1,0.3548164363013485,0.3548164363013485,18726.423815496586,18726.423815496586,52777.78,34051.35618450341
2.5+1,3,0.18408504130247946,0.23525563734769384,8474.653487549886,7057.669120430815,45074.073333333334,43329.93789162964
4.5+1,4,0.15804334400959685,0.13086474955860244,5440.580134054422,4104.761072991721,33310.479999999996,38059.712890144845
4+1,215,0.1310408953695474,0.10810481212458355,4745.476035905554,3865.962435656722,36431.90437209303,35706.45716476341
1+1,51,0.12270146591774563,0.11123289197303186,6031.645108870452,4629.300832695022,47914.083333333336,46264.91640717863
3.5+1,2,0.11821854574204702,0.11821854574204702,5888.555889072948,5888.555889072948,46103.005,40214.449110927046
4+2,2,0.10907563844126517,0.10907563844126517,3068.827289740191,3068.827289740191,30228.07,31298.839453275927
3+1,864,0.10753544353238711,0.08382863539121507,4132.915633696176,3117.9279706670804,38064.03366898148,37701.24070048355
5+1,13,0.09226374067175737,0.053257212681455966,2791.5677831735834,1647.0594055365,31252.266153846154,32932.93691370285
2+1,593,0.08924610174306605,0.06636226509888206,3648.806949111033,2661.5623614746946,40657.69392917369,40368.03663508846
5+2,2,0.08513659350497521,0.08513659350497521,3227.573782409723,3227.573782409723,37715.665,37252.23590870082
1.5+1,1,0.07401803263303439,0.07401803263303439,3144.472551693536,3144.472551693536,42482.52,45626.99255169353
2+2,1,0.01879754441651422,0.01879754441651422,797.0158832602028,797.0158832602028,42400.0,41602.9841167398
3+2,1,0.0024452693532955655,0.0024452693532955655,88.68407525027578,88.68407525027578,36267.61,36178.925924749725
