feature,importance,rank
num__bearing_from_district_centroid_sin,0.011196462371008709,1
num__basiskele_premium_x_location_baseline,0.0085645108307079,2
num__bearing_from_district_centroid_cos,0.0067088423506936855,3
num__basiskele_lat_lon_interaction,0.006252252632234146,4
num__location_baseline_log,0.0053372492433772295,5
num__distance_to_izmit_center_m,0.004820014478976772,6
num__distance_to_geo_cluster_center_m,0.004707226306085897,7
num__attr_quality_x_location_baseline,0.004682257465289523,8
num__location_baseline_level_code,0.00448966704917734,9
num__bearing_from_county_centroid_cos,0.004409496222442282,10
num__distance_to_district_centroid_m,0.004266014762394597,11
num__location_baseline_m2,0.004231607910978649,12
num__distance_to_coast_x_large_home,0.0040490690504775065,13
num__location_baseline_vs_trend,0.0037292005367224514,14
num__basiskele_distance_to_coast_x_large_home,0.003630177164900706,15
num__distance_to_coast_x_site_inside,0.0033460870707864923,16
num__distance_to_county_centroid_m,0.00323895377897924,17
num__location_baseline_count,0.0027488885656069446,18
num__distance_to_kullar_m,0.0027459035283971065,19
cat__geo_cluster_x_room_count_city_9||4+1,0.0026438767393665652,20
num__distance_to_coast_x_view_sea,0.0026200701477000995,21
num__lat_centered_city,0.0025226325216597054,22
num__distance_to_golcuk_center_m,0.0022901482460262455,23
num__distance_to_bahcecik_m,0.002268863015237827,24
num__bearing_from_county_centroid_sin,0.002136005250243898,25
num__lat,0.002003496269133256,26
num__distance_to_sahil_m,0.0019464967007901876,27
cat__basiskele_geo_cluster_x_m2_group_Başiskele_5||200+,0.0019125083676410062,28
num__distance_to_coastline_inv,0.0018037243216344457,29
num__distance_to_coastline_m,0.0017779963461325397,30
num__detail_effect_view_x_location_baseline,0.0016729270408006535,31
cat__geo_cluster_x_room_count_city_9||3+1,0.001617228972073805,32
num__is_large_flat,0.0016012545711461754,33
num__lon_centered_city,0.0015852514457910323,34
num__is_small_flat,0.0015769608273300034,35
num__demo_pharmacy_per_10k,0.0015688169897776925,36
num__transport_score,0.0015285844060921848,37
num__distance_to_yuvacik_m,0.0015226821651326992,38
num__location_quality_x_detail_effect_total,0.0015100799436400358,39
num__lon,0.001396683540267615,40
num__distance_to_basiskele_coast_m,0.0013922782361322997,41
num__lat_centered_county,0.0013589076892410287,42
cat__coast_distance_bucket_0_500,0.0012932532664325959,43
