m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,100,0.1438169083618968,0.10221156675563879,5198.241083439059,3836.6263186750766,36296.8652,36296.90598974734
0-75,47,0.1258878422049574,0.1124748447914244,6612.322080527418,5382.724393661469,51021.8114893617,48429.637694872974
151-200,439,0.11167662215728592,0.09502079165345191,4064.0169235343487,3283.103433938515,36219.63845102506,35712.97917726639
126-150,490,0.10171068561116714,0.07699257352187311,3873.882648365232,2955.947196392095,37986.10510204082,37824.591057131125
101-125,385,0.0982633992371071,0.07529915634536892,3883.903100111287,2752.8417550581144,39320.6125974026,39098.736597101095
76-100,292,0.09154049169865913,0.07045151478960557,4057.7540487486744,2963.709124322977,43393.219109589045,42681.233673016104
