county,district,test_name,base_prediction_tl_m2,variant_prediction_tl_m2,difference_tl_m2,difference_pct,expected_direction,passed_direction_check
İzmit,missing,new_vs_old,190531.0225059056,142529.12687859547,-48001.89562731012,-0.25193742728075835,a > b,False
İzmit,missing,elevator,130138.27191145864,133280.43225790226,3142.1603464436193,0.024144783085650864,a > b,True
İzmit,missing,site_inside,130138.27191145864,131916.43274935786,1778.1608378992241,0.013663627246479963,a >= b,True
İzmit,missing,parking,130138.27191145864,130982.50595994352,844.2340484848828,0.006487208075571105,a > b,True
İzmit,missing,heating,151085.17609419732,130581.28185748376,-20503.89423671356,-0.13571082727487416,a > b,False
İzmit,missing,floor,124685.21957355784,130138.27191145864,5453.052337900794,0.04373455295303686,a > b,True
İzmit,missing,net_gross,126099.16472520825,130003.91311546136,3904.7483902531094,0.030965695916878016,a > b,True
İzmit,missing,total_quality,213349.47852208285,150644.62687203422,-62704.85165004863,-0.2939067490786406,a > b,False
Başiskele,Yeşilyurt Mh.,new_vs_old,29661.776769293854,38162.78876382044,8501.011994526587,0.28659820551703813,a > b,True
Başiskele,Yeşilyurt Mh.,elevator,35632.577756330196,36958.68992467529,1326.112168345091,0.037216284979817514,a > b,True
Başiskele,Yeşilyurt Mh.,site_inside,35632.577756330196,37267.56170279294,1634.983946462744,0.045884526167133274,a >= b,True
Başiskele,Yeşilyurt Mh.,parking,35632.577756330196,36250.012274831824,617.4345185016282,0.0173278094760332,a > b,True
Başiskele,Yeşilyurt Mh.,heating,34191.68261359756,35805.82668963833,1614.1440760407713,0.04720867628195778,a > b,True
Başiskele,Yeşilyurt Mh.,floor,33367.9019881188,35632.577756330196,2264.6757682113966,0.06786988792456213,a > b,True
Başiskele,Yeşilyurt Mh.,net_gross,34701.90601204141,35608.934011184436,907.0279991430289,0.026137699722553975,a > b,True
Başiskele,Yeşilyurt Mh.,total_quality,32126.019325643887,41717.536511107835,9591.517185463948,0.298559155064933,a > b,True
Gölcük,missing,new_vs_old,190531.0225059056,142529.12687859547,-48001.89562731012,-0.25193742728075835,a > b,False
Gölcük,missing,elevator,130138.27191145864,133280.43225790226,3142.1603464436193,0.024144783085650864,a > b,True
Gölcük,missing,site_inside,130138.27191145864,131916.43274935786,1778.1608378992241,0.013663627246479963,a >= b,True
Gölcük,missing,parking,130138.27191145864,130982.50595994352,844.2340484848828,0.006487208075571105,a > b,True
Gölcük,missing,heating,151085.17609419732,130581.28185748376,-20503.89423671356,-0.13571082727487416,a > b,False
Gölcük,missing,floor,124685.21957355784,130138.27191145864,5453.052337900794,0.04373455295303686,a > b,True
Gölcük,missing,net_gross,126099.16472520825,130003.91311546136,3904.7483902531094,0.030965695916878016,a > b,True
Gölcük,missing,total_quality,213349.47852208285,150644.62687203422,-62704.85165004863,-0.2939067490786406,a > b,False
Karamürsel,missing,new_vs_old,190531.0225059056,142529.12687859547,-48001.89562731012,-0.25193742728075835,a > b,False
Karamürsel,missing,elevator,130138.27191145864,133280.43225790226,3142.1603464436193,0.024144783085650864,a > b,True
Karamürsel,missing,site_inside,130138.27191145864,131916.43274935786,1778.1608378992241,0.013663627246479963,a >= b,True
Karamürsel,missing,parking,130138.27191145864,130982.50595994352,844.2340484848828,0.006487208075571105,a > b,True
Karamürsel,missing,heating,151085.17609419732,130581.28185748376,-20503.89423671356,-0.13571082727487416,a > b,False
Karamürsel,missing,floor,124685.21957355784,130138.27191145864,5453.052337900794,0.04373455295303686,a > b,True
Karamürsel,missing,net_gross,126099.16472520825,130003.91311546136,3904.7483902531094,0.030965695916878016,a > b,True
Karamürsel,missing,total_quality,213349.47852208285,150644.62687203422,-62704.85165004863,-0.2939067490786406,a > b,False
