site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,1,0.46158139233737744,0.46158139233737744,11044.982657242399,11044.982657242399,23928.57,34973.5526572424
Evet,393,0.11759683215647151,0.09910544483589903,4887.281752666604,4120.196174524463,41961.07297709923,41382.33601284736
Hayır,547,0.10142928029129061,0.08133413687810254,4085.9495413761265,3223.6897472156634,39740.72252285192,39334.30164105203
,3,0.04049415832941523,0.041197728587615126,1734.3582331438326,2059.8864293807565,44908.426666666666,43362.726684360554
