county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3307.1134570868994,0.10335028064175363,1.0
Gölcük,8,18291.624684381743,0.10006885886398625,0.625
Karamürsel,8,18291.624684381743,0.10006885886398625,0.625
İzmit,8,18291.624684381743,0.10006885886398625,0.625
