county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2
Başiskele,944,0.4827457300856719,0.48709430594824943,0.1083479186696556,0.086182735742004,4419.453586109525,3497.443147048096
