feature,importance,rank
num__basiskele_premium_x_location_baseline,0.008363881879448302,1
num__attr_quality_x_location_baseline,0.0075341052248906306,2
num__location_baseline_m2,0.006992521595836113,3
num__bearing_from_district_centroid_sin,0.006937913920983066,4
num__basiskele_lat_lon_interaction,0.004338357652276299,5
num__location_baseline_log,0.004229852980414413,6
num__location_baseline_vs_trend,0.004168258253403725,7
num__distance_to_district_centroid_m,0.004110329527997065,8
num__bearing_from_district_centroid_cos,0.003974878481742414,9
num__distance_to_geo_cluster_center_m,0.003768420779973954,10
num__lat_centered_city,0.003553407972382286,11
num__location_baseline_level_code,0.003374481247245522,12
num__bearing_from_county_centroid_cos,0.003295751944433904,13
num__lat,0.0032606869414027874,14
num__distance_to_bahcecik_m,0.0027776979948051367,15
num__distance_to_yuvacik_m,0.0027274919840539866,16
num__distance_to_coast_x_site_inside,0.002624742226594026,17
num__location_baseline_count,0.0025056998866452773,18
num__distance_to_kullar_m,0.0024677419193260977,19
num__bearing_from_county_centroid_sin,0.002455951077579862,20
num__basiskele_distance_to_coast_x_large_home,0.002271086870145287,21
num__distance_to_izmit_center_m,0.0021848777662865177,22
num__distance_to_golcuk_center_m,0.00198256462369992,23
num__distance_to_coast_x_view_sea,0.001961327224366617,24
num__distance_to_coast_x_large_home,0.0018292879315577465,25
cat__geo_cluster_x_room_count_city_0||3+1,0.0017939026333472793,26
num__lat_centered_county,0.0017347513978703962,27
num__distance_to_county_centroid_m,0.0016193602533436861,28
cat__geo_cluster_city_city_0,0.001608062986783442,29
num__detail_effect_view_x_location_baseline,0.00159433875774531,30
num__distance_to_coastline_inv,0.001592984535272283,31
num__distance_to_sahil_m,0.001558291105473059,32
cat__geo_cluster_city_city_1,0.001399251588546514,33
num__distance_to_basiskele_coast_m,0.0013946177811258325,34
num__site_tier_x_coast_inv,0.0013652604925627279,35
num__distance_to_coastline_m,0.0012975420159691874,36
num__distance_to_karamursel_center_m,0.0012139539950190904,37
num__location_quality_x_detail_effect_total,0.00119083033238182,38
num__lon_centered_city,0.0011642145343661067,39
num__is_small_flat,0.0011109658813008183,40
num__is_large_flat,0.0010393268863432257,41
num__transport_score,0.000992419905503105,42
num__lon_centered_county,0.0009348504176539814,43
cat__geo_cluster_city_city_9,0.0009246759341594281,44
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||126-150,0.0008947282591559601,45
cat__coast_distance_bucket_0_500,0.000776968526287201,46
cat__geo_cluster_x_room_count_city_1||3+1,0.0007748358806783205,47
num__distance_to_coast_x_near_sea_zero,0.000758415286376648,48
cat__coast_distance_bucket_1000_3000,0.0007212788896344157,49
cat__coast_distance_bucket_500_1000,0.0007158445340305501,50
num__lon,0.0007003199678752598,51
cat__basiskele_geo_cluster_x_m2_group_other||101-125,0.0006851848179389811,52
num__basiskele_distance_to_coast_x_quality,0.0006209625146800903,53
cat__geo_cluster_x_room_count_missing||3+1,0.0005801311783389171,54
