floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
,8,0.18130608855886265,0.18461992134653332,8303.182812365258,7785.995581140629,41901.53875,36124.90473632212
Bodrum,2,0.14900119883844204,0.14900119883844204,4287.846769111084,4287.846769111084,25013.989999999998,29301.836769111083
Bahçe,127,0.1432323208985455,0.11788927328927717,6154.211898532169,4733.288529996811,41794.17149606299,40188.109377353634
Çatı,55,0.14168759218782248,0.1322751883664445,5341.824118211944,4392.62126862361,37575.060545454544,37513.83814172521
En Üst Kat,572,0.13936833581101465,0.1061764926101341,4867.434139012527,3632.6186221675725,35924.16416083916,35437.172209207056
Ara Kat,1742,0.1259006449733158,0.09947620069849189,4850.3603175819735,3745.292041973489,39352.20126291618,38770.29370700514
Zemin/Giriş,452,0.12110010612140708,0.09897926087699262,4316.276951249019,3474.1627460294403,37121.972809734514,37508.582477553755
