county,rows,min_rows_used,override_used,status,blend_weight,current_r2,current_log_r2,current_mape,current_mae_tl_per_m2,expert_r2,expert_log_r2,expert_mape,expert_mae_tl_per_m2,best_blended_r2,best_blended_log_r2,best_blended_mape,best_blended_mae_tl_per_m2,mape,blend_candidates,weights
Başiskele,856,250,False,used_blend,0.1,0.4510689947655804,0.4544698576831002,0.11116745006400142,4548.426038437852,0.3839865040227697,0.3883909947513797,0.1176883236552414,4822.714496785236,0.4534310549577666,0.45746764761781955,0.11097972611521924,4542.137446195417,0.11097972611521924,"[{""blend_weight"": 0.1, ""r2"": 0.4534310549577666, ""log_r2"": 0.45746764761781955, ""mape"": 0.11097972611521924, ""mae_tl_per_m2"": 4542.137446195417}, {""blend_weight"": 0.2, ""r2"": 0.4537774908685158, ""log_r2"": 0.45831541097088646, ""mape"": 0.1110252947441221, ""mae_tl_per_m2"": 4545.335699366039}, {""blend_weight"": 0.35, ""r2"": 0.4505178492069446, ""log_r2"": 0.4555957277993187, ""mape"": 0.11137917085155108, ""mae_tl_per_m2"": 4561.58270247732}, {""blend_weight"": 0.5, ""r2"": 0.44272305291213987, ""log_r2"": 0.4481110894670093, ""mape"": 0.11213963412801999, ""mae_tl_per_m2"": 4593.480854564264}, {""blend_weight"": 0.65, ""r2"": 0.4303931019841014, ""log_r2"": 0.43585469306879465, ""mape"": 0.11334501141584262, ""mae_tl_per_m2"": 4643.59682064155}, {""blend_weight"": 0.8, ""r2"": 0.4135279964228292, ""log_r2"": 0.4187836606075539, ""mape"": 0.1149766426989721, ""mae_tl_per_m2"": 4710.993894432754}, {""blend_weight"": 1.0, ""r2"": 0.3839865040227697, ""log_r2"": 0.3883909947513797, ""mape"": 0.1176883236552414, ""mae_tl_per_m2"": 4822.714496785236}]","{""gradient_boosting"": 0.5014992917699944, ""extra_trees"": 0.49850070823000564}"
Gölcük,571,250,False,used_blend,0.5,0.6352711031074812,0.6415753161905333,0.1423379655102722,4316.354400188061,0.6265516201667172,0.6369353292282554,0.14269086620352636,4345.397646198553,0.6480910577285173,0.6571250489864982,0.13983064131421755,4252.073166352127,0.13983064131421755,"[{""blend_weight"": 0.1, ""r2"": 0.6405838454063153, ""log_r2"": 0.6475733535348291, ""mape"": 0.14141176049147994, ""mae_tl_per_m2"": 4289.655068855698}, {""blend_weight"": 0.2, ""r2"": 0.644522212017836, ""log_r2"": 0.6521155139550894, ""mape"": 0.14072362959319618, ""mae_tl_per_m2"": 4270.904333774278}, {""blend_weight"": 0.35, ""r2"": 0.6478528075214042, ""log_r2"": 0.6562277713485993, ""mape"": 0.14011457685983567, ""mae_tl_per_m2"": 4256.301731080992}, {""blend_weight"": 0.5, ""r2"": 0.6480910577285173, ""log_r2"": 0.6571250489864982, ""mape"": 0.13983064131421755, ""mae_tl_per_m2"": 4252.073166352127}, {""blend_weight"": 0.65, ""r2"": 0.645236962639175, ""log_r2"": 0.6548206639840823, ""mape"": 0.13983577052524712, ""mae_tl_per_m2"": 4256.776011242823}, {""blend_weight"": 0.8, ""r2"": 0.6392905222533776, ""log_r2"": 0.6493103453232311, ""mape"": 0.1405766069268947, ""mae_tl_per_m2"": 4281.621210385073}, {""blend_weight"": 1.0, ""r2"": 0.6265516201667172, ""log_r2"": 0.6369353292282554, ""mape"": 0.14269086620352636, ""mae_tl_per_m2"": 4345.397646198553}]","{""ridge"": 0.5159309091364428, ""gradient_boosting"": 0.48406909086355726}"
Karamürsel,202,180,True,used_blend,0.2,0.5601592133240283,0.6052396483349639,0.17081134813042234,6487.316252573108,0.5057124111634472,0.5516952606991443,0.18177195572727228,6869.529623159699,0.5680658123826178,0.6113192660609792,0.16917333790561834,6416.472767890258,0.16917333790561834,"[{""blend_weight"": 0.1, ""r2"": 0.5652872603214922, ""log_r2"": 0.6093548774741382, ""mape"": 0.1697395737090063, ""mae_tl_per_m2"": 6441.703850734142}, {""blend_weight"": 0.2, ""r2"": 0.5680658123826178, ""log_r2"": 0.6113192660609792, ""mape"": 0.16917333790561834, ""mae_tl_per_m2"": 6416.472767890258}, {""blend_weight"": 0.35, ""r2"": 0.5678283374686721, ""log_r2"": 0.6103077513211954, ""mape"": 0.16950223168424436, ""mae_tl_per_m2"": 6421.46827392001}, {""blend_weight"": 0.5, ""r2"": 0.5623044989479653, ""log_r2"": 0.6046086079270421, ""mape"": 0.1706845322550359, ""mae_tl_per_m2"": 6462.135114606099}, {""blend_weight"": 0.65, ""r2"": 0.5514942968204978, ""log_r2"": 0.5942451861498375, ""mape"": 0.17329964430802072, ""mae_tl_per_m2"": 6558.352844620349}, {""blend_weight"": 0.8, ""r2"": 0.5353977310862692, ""log_r2"": 0.5791924631363412, ""mape"": 0.17618811163140202, ""mae_tl_per_m2"": 6665.222867318161}, {""blend_weight"": 1.0, ""r2"": 0.5057124111634472, ""log_r2"": 0.5516952606991443, ""mape"": 0.18177195572727228, ""mae_tl_per_m2"": 6869.529623159699}]","{""gradient_boosting"": 0.5006647611623868, ""random_forest"": 0.49933523883761327}"
İzmit,1329,250,False,used_blend,0.2,0.7080193034815263,0.7232166831291492,0.13014012953155327,5076.800812269748,0.6918249021900174,0.7037933009565697,0.13510495953931864,5234.239017035473,0.7108802823655818,0.7258832115629802,0.12979057714289313,5058.47452619694,0.12979057714289313,"[{""blend_weight"": 0.1, ""r2"": 0.7098310341199514, ""log_r2"": 0.7249700421591886, ""mape"": 0.12988767583748773, ""mae_tl_per_m2"": 5064.7407677890715}, {""blend_weight"": 0.2, ""r2"": 0.7108802823655818, ""log_r2"": 0.7258832115629802, ""mape"": 0.12979057714289313, ""mae_tl_per_m2"": 5058.47452619694}, {""blend_weight"": 0.35, ""r2"": 0.7110245002475375, ""log_r2"": 0.7256995851658895, ""mape"": 0.12991943496844377, ""mae_tl_per_m2"": 5059.243511108767}, {""blend_weight"": 0.5, ""r2"": 0.7094531327457051, ""log_r2"": 0.7236750479943088, ""mape"": 0.1304345798532308, ""mae_tl_per_m2"": 5074.970095827249}, {""blend_weight"": 0.65, ""r2"": 0.7061661798600847, ""log_r2"": 0.7198273441477623, ""mape"": 0.13143010994847443, ""mae_tl_per_m2"": 5108.585581505267}, {""blend_weight"": 0.8, ""r2"": 0.7011636415906763, ""log_r2"": 0.71416542781221, ""mape"": 0.13281815333180252, ""mae_tl_per_m2"": 5155.7943841657325}, {""blend_weight"": 1.0, ""r2"": 0.6918249021900174, ""log_r2"": 0.7037933009565697, ""mape"": 0.13510495953931864, ""mae_tl_per_m2"": 5234.239017035473}]","{""ridge"": 0.5004879917483969, ""extra_trees"": 0.4995120082516032}"
