district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Ulaşlı Yalı Mh.,2,0.5475876751810165,0.5475876751810165,12252.228907834537,12252.228907834537,26563.585,27980.106334446933
Durhasan Mh.,1,0.36142115917703027,0.36142115917703027,11499.763498503402,11499.763498503402,31818.18,43317.9434985034
Avcıköy Mh.,1,0.300120919547848,0.300120919547848,15339.51333231121,15339.51333231121,51111.11,35771.59666768879
Yalakdere Mh.,1,0.2887230019247486,0.2887230019247486,16142.24029968094,16142.24029968094,55909.09,39766.84970031906
Arızlı Mh.,1,0.2865904896557923,0.2865904896557923,8597.714689673769,8597.714689673769,30000.0,38597.71468967377
Sahil Mah.,4,0.26396710122918265,0.2873909607819394,11118.406199769452,9866.720899644106,42057.255000000005,40805.56969987466
Doğan Mh.,7,0.21107729500901382,0.21769513259644788,7369.724737236569,7963.2674488360135,36728.47571428571,36405.71402614502
Akçakoca Mh.,18,0.21059524169263336,0.17211989692233876,6022.22282663267,5217.919846968078,29152.645555555555,27395.600790325196
Sepetlipınar Mh.,1,0.20307250104141567,0.20307250104141567,5076.812526035392,5076.812526035392,25000.0,30076.81252603539
Değirmendere Merkez Mh.,27,0.1996176066990996,0.21638001881229002,6245.18445873555,5492.411203748183,30174.04074074074,29395.159456170644
M. Alipaşa Mh.,17,0.19796560994516146,0.1893445838439422,6945.992791593927,6360.928218072266,37078.49294117647,36215.052543394704
Turgut Mah.,29,0.1934200176217089,0.17606838668076868,7270.71040633235,4796.236430862897,37093.956896551725,34925.35070120021
Atatürk Mh.,20,0.19019164164858487,0.13283519425842313,6315.535096742507,3993.353340128566,34571.693,33549.97584474903
Yüzbaşılar Mh.,39,0.18884320557680956,0.19618897381900535,4816.7428724696665,4297.4042177674855,25685.010769230772,24496.406133629713
Tavşantepe Mh.,11,0.18378475129042604,0.20460516915548232,4853.437039723529,5653.056036811449,27459.386363636364,27522.588161122265
Çukurbağ Mh.,13,0.18280422547680594,0.12960353125148613,4585.170738377566,3567.1829694949665,25844.376923076925,25976.434858334043
Veliahmet Mah.,14,0.18161638111957962,0.1377599391588943,5324.397447423674,3991.0363431739097,31820.374285714286,32550.5890621536
Değirmendere Yalı Mh.,23,0.18001871621257987,0.16483496704909298,4872.258007432985,3428.567314621134,26245.750869565218,25168.571511050133
Alikahya Merkez Mah.,2,0.178188875681209,0.178188875681209,8107.452934581233,8107.452934581233,44613.634999999995,36506.18206541876
Dereköy Mh.,8,0.17650799299372633,0.14319371325878505,5315.749484075919,4133.890052215378,30876.401250000003,33543.8200832951
Kayacık Mh.,68,0.1732153003156554,0.15090265491089605,7292.162241045323,6055.312756903839,42825.69044117647,41957.95758733304
