is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.10124858569282638,4272.986901126583,41880.54601459854,41293.25227787308
1,234,0.1260812732876115,4891.473664143111,38107.15709401709,38082.812792350065
