segment,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
large_home,205,0.223480200544818,0.23349602867007646,0.13484139088399885,0.12120430295857751,5297.0993213119455,4433.877909240771,extra_trees
large_home,205,0.21330066180682128,0.2143282760778813,0.13691297570938932,0.1125670551812511,5369.606396644978,4213.988161107394,gradient_boosting
large_home,205,0.1842657836073257,0.19141863582213747,0.1386011850152273,0.12139014160736238,5444.059310576182,4530.11340752562,random_forest
large_home,205,0.08431943830269784,0.015355782056762357,0.14504545367464364,0.1122621899247764,5512.450364459139,4152.8294105077,ridge
