county,district,test_name,base_prediction_tl_m2,variant_prediction_tl_m2,difference_tl_m2,difference_pct,expected_direction,passed_direction_check
İzmit,missing,new_vs_old,36772.503390585036,41942.711357926004,5170.207967340968,0.14059983657965236,a > b,True
İzmit,missing,elevator,39328.455600280024,40630.8564075505,1302.4008072704746,0.03311599165010694,a > b,True
İzmit,missing,site_inside,39328.455600280024,39605.37955639684,276.9239561168142,0.007041312756630151,a >= b,True
İzmit,missing,parking,39328.455600280024,39501.41704263436,172.96144235433894,0.004397870186214671,a > b,True
İzmit,missing,heating,40198.70472999366,39468.499957817774,-730.2047721758863,-0.01816488309960532,a > b,False
İzmit,missing,floor,38476.49365493551,39328.455600280024,851.9619453445121,0.022142400837900363,a > b,True
İzmit,missing,net_gross,39174.7024497852,39335.45046410372,160.74801431851665,0.0041033627383530525,a > b,True
İzmit,missing,total_quality,37943.720102429914,44395.70706049708,6451.986958067166,0.1700409696426677,a > b,True
Başiskele,Yeşilyurt Mh.,new_vs_old,29701.578997454042,37522.179426659524,7820.600429205482,0.26330588114106146,a > b,True
Başiskele,Yeşilyurt Mh.,elevator,35060.20402484644,37840.41515708049,2780.2111322340497,0.07929820175215671,a > b,True
Başiskele,Yeşilyurt Mh.,site_inside,35060.20402484644,37063.71583668966,2003.511811843222,0.05714489882669749,a >= b,True
Başiskele,Yeşilyurt Mh.,parking,35060.20402484646,35253.71759769562,193.51357284915866,0.00551946510955896,a > b,True
Başiskele,Yeşilyurt Mh.,heating,33080.36944891393,35200.340175662335,2119.9707267484046,0.06408546101706267,a > b,True
Başiskele,Yeşilyurt Mh.,floor,32170.19551140743,35060.20402484644,2890.00851343901,0.08983496890512288,a > b,True
Başiskele,Yeşilyurt Mh.,net_gross,34733.625477497335,35025.31737486764,291.69189737030683,0.008397968635876595,a > b,True
Başiskele,Yeşilyurt Mh.,total_quality,32393.171698953298,41741.8968329405,9348.725133987205,0.288601722019375,a > b,True
Gölcük,missing,new_vs_old,36772.503390585036,41942.711357926004,5170.207967340968,0.14059983657965236,a > b,True
Gölcük,missing,elevator,39328.455600280024,40630.8564075505,1302.4008072704746,0.03311599165010694,a > b,True
Gölcük,missing,site_inside,39328.455600280024,39605.37955639684,276.9239561168142,0.007041312756630151,a >= b,True
Gölcük,missing,parking,39328.455600280024,39501.41704263436,172.96144235433894,0.004397870186214671,a > b,True
Gölcük,missing,heating,40198.70472999365,39468.499957817774,-730.204772175879,-0.018164883099605143,a > b,False
Gölcük,missing,floor,38476.49365493551,39328.455600280024,851.9619453445121,0.022142400837900363,a > b,True
Gölcük,missing,net_gross,39174.7024497852,39335.45046410372,160.74801431851665,0.0041033627383530525,a > b,True
Gölcük,missing,total_quality,37943.720102429914,44395.70706049708,6451.986958067166,0.1700409696426677,a > b,True
Karamürsel,missing,new_vs_old,36772.503390585036,41942.711357926004,5170.207967340968,0.14059983657965236,a > b,True
Karamürsel,missing,elevator,39328.455600280024,40630.8564075505,1302.4008072704746,0.03311599165010694,a > b,True
Karamürsel,missing,site_inside,39328.455600280024,39605.37955639684,276.9239561168142,0.007041312756630151,a >= b,True
Karamürsel,missing,parking,39328.455600280024,39501.41704263436,172.96144235433894,0.004397870186214671,a > b,True
Karamürsel,missing,heating,40198.70472999365,39468.499957817774,-730.204772175879,-0.018164883099605143,a > b,False
Karamürsel,missing,floor,38476.49365493551,39328.455600280024,851.9619453445121,0.022142400837900363,a > b,True
Karamürsel,missing,net_gross,39174.7024497852,39335.45046410372,160.74801431851665,0.0041033627383530525,a > b,True
Karamürsel,missing,total_quality,37943.720102429914,44395.70706049708,6451.986958067166,0.1700409696426677,a > b,True
