heating,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Yok,7,0.17947573835681446,0.09388571857013357,6780.579893440947,3409.129392145034,37454.69142857143,35774.939158105655
Doğalgaz Sobası,4,0.1382244044593708,0.06794973096535806,3825.0390508124683,2547.152518231873,33555.9775,34679.72716087965
,7,0.11489186895911238,0.10441792322228809,5234.39690139433,3691.052461116946,44523.14,41467.798035872394
Kombi (Doğalgaz),737,0.11362695698238243,0.08951019042460326,4327.852272432143,3287.4803391763344,38156.259457259155,37916.61228804475
Kombi (Elektrik),3,0.10547379390108273,0.13074109067901726,3566.9981921079575,4240.25127157088,34297.65333333333,36578.72020932548
Merkezi,2,0.0998883822593365,0.0998883822593365,3526.9305362014748,3526.9305362014748,36354.165,39881.09553620148
Yerden Isıtma,971,0.09812140916041136,0.07473178052667986,3932.475249346755,2924.307018201449,39621.46486096807,39081.95688668248
Merkezi (Pay Ölçer),14,0.08702872167049168,0.05577432320390818,4071.8451669230085,2456.3774456415595,41591.92285714286,40910.36021595843
Kat Kaloriferi,8,0.08696979212373283,0.05428546124252052,3147.7477908994533,1707.6438400024163,36377.21625,36711.92051655095
