rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
1753,0.4315448873564248,0.44328890360290885,0.10943906165900395,0.08463058978933292,4295.697545793663,3234.622930282603,extra_trees
1753,0.4422398647599918,0.44635356921119296,0.11016245479043794,0.08499646073964143,4308.012933905718,3217.222145700016,gradient_boosting
1753,0.442613953051596,0.4357238030464682,0.11103139409046399,0.08573171960407577,4318.754959589368,3234.6746885913926,ridge
1753,0.4029119655025505,0.406127807453477,0.11349923622044897,0.0885191602587892,4428.815760020447,3320.1959184186853,random_forest
