county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2
Başiskele,1753,0.482349193048466,0.48909108935520007,0.1049987364782789,0.08262332088323536,4111.470767814107,3118.3035800605576
