feature,importance
num__basiskele_detail_group_bucket_median,0.13304586327854886
num__attr_total_quality_score,0.05072216921279865
num__district_m2_group_target_median,0.04170447369036355
num__attr_m2_per_room,0.02334967907604599
num__site_project_oof_price_level,0.020958323928625684
num__estimated_monthly_rent_gross,0.017743031719823315
num__site_project_oof_residual_mean,0.017384324664080995
num__district_room_count_target_median,0.01712103107412688
cat__elevator_Yok,0.015856097732793867
num__basiskele_district_premium_bucket_mean,0.01243313186909659
num__attr_effect_total_quality_bucket,0.012226380024707025
num__attr_has_elevator,0.011742207128649719
num__attr_effect_elevator,0.011375482879269627
num__bearing_from_district_centroid_sin,0.011165942304021077
cat__elevator_Var,0.010632404833124007
num__detail_effect_inside_mean,0.009082786117617318
num__basiskele_premium_x_location_baseline,0.00881501815112821
num__total_floors,0.008449688383640862
num__dues,0.008413583613950492
num__detail_effect_total_mean,0.007608298850324377
num__attr_quality_x_county_income,0.00706876312418085
cat__usage_status_Mülk Sahibi,0.006869004659887308
num__basiskele_premium_x_new_building,0.006641168961005742
num__bearing_from_district_centroid_cos,0.006462336956653717
num__large_home_detail_premium_x_m2,0.006161285729788409
num__basiskele_lat_lon_interaction,0.006153866184963978
num__basiskele_district_premium_bucket_median,0.006088741390719647
num__attr_building_age_inverse,0.006061621603095316
num__detail_effect_inside_x_attr_quality,0.0055500858096911715
num__location_baseline_m2,0.0054382447234480845
num__bathroom_count,0.005425670009684032
num__building_age,0.005288457198825929
num__detail_effect_outside_mean,0.004941120443856465
num__detail_effect_front_sum,0.0049302303306473895
num__basiskele_detail_subtype_premium_signal,0.004903561612365732
num__distance_to_izmit_center_m,0.004901725449782725
num__basiskele_detail_inside_premium_signal,0.004894945353463699
num__attr_quality_x_location_baseline,0.004752847264576699
num__distance_to_geo_cluster_center_m,0.0046923656336536924
num__detail_effect_subtype_sum,0.004650198545713489
num__detail_effect_front_mean,0.0045677074936498665
num__known_premium_x_district_code,0.004537908155181758
num__location_baseline_level_code,0.004320178861787423
num__net_m2,0.004268356864851681
num__distance_to_district_centroid_m,0.004239768689335895
num__distance_to_coast_x_large_home,0.004184107597373136
num__bearing_from_county_centroid_cos,0.004125025017018308
num__detail_effect_total_x_attr_quality,0.0041150267472447825
num__basiskele_premium_x_detail_outside,0.004087941883308743
num__attr_compactness_score,0.004029142257226552
