rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,slice
1753,0.482349193048466,0.48909108935520007,0.1049987364782789,0.08262332088323536,4111.470767814107,3118.3035800605576,all_rows
1752,0.48323900900155503,0.4910192161368173,0.10466930861890568,0.08253330935666645,4105.056928191139,3114.400886566329,score_lt_25
1753,0.482349193048466,0.48909108935520007,0.1049987364782789,0.08262332088323536,4111.470767814107,3118.3035800605576,score_lt_45
