district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Yuvacık Yakacık Mh.,1,0.28663984969707146,0.28663984969707146,9370.918824650067,9370.918824650067,32692.31,42063.22882465007
Atakent Mah.,16,0.20508829797857217,0.1498342155832716,8750.236387995175,7768.254181752316,41882.774375,39858.95977292815
Sahil Mah.,7,0.19351456171193807,0.2134662773580387,9865.579785466314,6279.467037169896,42624.28428571428,40698.438098495324
Bahçecik Şehitekrem Mh.,5,0.1816900571181778,0.19215264776927182,7912.173255672315,7792.858235765569,41036.438,38394.22654564945
Karşıyaka Mh.,5,0.18007655950797363,0.07425118702233569,6719.531401520735,4860.078033512822,58268.314,61446.94518055425
Seymen Mah.,21,0.17408294107044267,0.1455969565214933,7036.953534264967,5303.888922430175,41955.845714285715,40538.1235676098
Körfez Mh.,27,0.17129492320835027,0.17373603915313152,6483.940613622907,4732.51689496242,37790.40888888889,37933.96879147918
Kullar Tepecik Mh.,20,0.11882123471236719,0.10169650870829969,4327.591499081023,3779.794226751932,37739.901,37723.931617867784
Döngel Mh.,85,0.11234409885394822,0.08187221409603614,4350.4934663993345,3148.258044582897,37596.722117647056,36862.37904155655
Paşadağ Mh.,185,0.10840551016607831,0.08286743850130344,4175.558641286251,2900.8258341040346,38697.17816216216,38282.071607991355
Barbaros Mah.,217,0.10828807079787336,0.08441473339253912,4202.447321131908,3285.8199567705014,38857.31921658986,38522.173611243525
Mahmutpaşa Mh.,45,0.10793348262318177,0.08503190898647182,4426.691127381776,3988.5460062857237,42463.34666666667,42703.00960534298
Serdar Mah.,75,0.10755101930087774,0.10225467337683862,4107.636249069409,3681.7654590410166,37356.22373333334,36543.758501566976
Damlar Mah.,10,0.10610758801843208,0.07523627739113788,4658.875102684949,3414.9285728544783,43233.444,40767.93946852116
Fatih Mah.,360,0.10599568005381514,0.08066507912225948,4226.266168905495,3211.1360245942196,40113.67172222222,39818.50681924845
Kullar Yakacık Mh.,43,0.10269732503593963,0.1018960149490704,4139.40247992569,3863.557573138969,39433.37860465117,38420.21479135453
Yaylacık Mh.,55,0.10247769534232946,0.08516376694534818,4247.12072283289,3277.135739923666,41070.3130909091,40516.49547238494
Altınkent Mh.,58,0.09994333852377153,0.08428678156209726,3501.0233366252232,2959.7022309628283,34974.2575862069,34879.54767481124
Yeniköy Merkez Mh.,28,0.09552788534476712,0.07743022652433806,3840.6242164327605,2838.4347008629957,39865.65,40014.85489775329
Bahçecik Kılıçaslan Mh.,16,0.09083639991525795,0.0600119236941098,3179.4939093325393,2526.3281218256234,39940.575625,40843.36614314808
Yeşilyurt Mh.,409,0.08971038161000951,0.06726460644045469,3515.422723435286,2466.369127032027,38625.071980440094,38121.90170398522
Yeşilkent Mh.,9,0.08623043633443797,0.05153560445841536,2531.037334026399,1717.8533101618304,30293.73333333333,31092.42210043586
Havuzlubahçe Mh.,13,0.08445135037434906,0.058954580249411095,2768.2018767577206,2026.5636960735064,32730.86076923077,32316.359187046415
Aydınkent Mh.,29,0.07851598805346863,0.061044380859027074,2902.7442027693373,2191.516320408038,36484.38379310344,36376.3126918114
Tepecik Mh.,1,0.0477632964866393,0.0477632964866393,1526.3487394412186,1526.3487394412186,31956.52,30430.17126055878
Kullar Merkez Mh.,12,0.04589253831824491,0.030547393451469295,1766.012450668808,1234.3286190219587,38680.3075,38751.87408373862
Vezirçiftliği Mh.,1,0.010475005710464416,0.010475005710464416,375.3543363749559,375.3543363749559,35833.33,35457.975663625046
