floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,67,0.14509572999990114,0.1359530455560734,6194.815647986477,5386.3780093359455,41418.09552238806,39154.928753357985
En Üst Kat,163,0.1269911224643611,0.09160222605047008,4981.92054968068,3513.9174060608566,38676.08797546012,37997.670934436166
Çatı,31,0.11581931825891073,0.09504557558001463,4669.238918019499,3729.2356379421835,38903.83903225807,37304.453782553326
Ara Kat,517,0.10875767890029495,0.09672786332430228,4659.31294201505,3962.2553799983434,42414.60651837524,42008.322929999405
Zemin/Giriş,141,0.09690664899161325,0.06731119653026899,3613.0223950051495,2604.0256986848253,38238.74794326241,39008.929834082905
