county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2
Başiskele,919,0.43862025662700754,0.45079620798205067,0.11306085227092537,0.09331917798650706,4668.284062229767,3713.831665307054
