site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,1,0.37253016445851617,0.37253016445851617,8914.114117357116,8914.114117357116,23928.57,32842.684117357116
Evet,385,0.12208088491201735,0.10119579009724561,5167.328252427097,4052.324746740931,42168.258181818186,41604.96749818372
Hayır,530,0.10610006842842398,0.08596605839158447,4300.358290299601,3432.6238929317224,40022.29345283019,39655.36225880155
,3,0.09873870477683583,0.09221136295559787,4209.222676192675,4610.5681477798935,44908.426666666666,41301.18312656663
