is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.10738650485298849,4544.630522544607,41880.54601459854,41295.928959156474
1,234,0.12967165560975769,5030.261304470514,38107.15709401709,38052.518719830885
