county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Başiskele,919,0.11306085227092537,0.09331917798650706,4668.284062229767,3713.831665307054,40919.74840043526,40470.07695044898
