m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,43,0.16215127549582317,0.15120282655882922,6487.793415941642,4713.643964885348,38271.07372093023,37690.75238313193
0-75,36,0.1348895659736465,0.12097694303149112,7693.603982951542,6732.577772763729,53737.835,49610.28666439898
151-200,157,0.12349353397251872,0.09830629346596469,4774.282924958206,3720.697019351821,38226.67821656051,37978.50367320671
126-150,210,0.12201461305037642,0.10647935990252289,4816.18968813943,4028.7145704258764,39304.85638095238,39176.91633867482
101-125,242,0.10286334889676507,0.0797283230757522,4070.551795759413,3045.2917645671005,39855.12661157025,39781.86112892734
76-100,231,0.09597363639968447,0.07780983760724465,4277.802617384905,3401.1675381897803,43828.92463203463,43152.987636597376
