model_scope,feature,importance,rank
gradient_boosting,num__attr_total_quality_score,0.09467155623130409,1
extra_trees,num__attr_total_quality_score,0.036579514963743995,2
gradient_boosting,num__attr_m2_per_room,0.028069792822026617,3
extra_trees,num__attr_quality_x_county_income,0.026864663873453373,4
gradient_boosting,num__attr_quality_x_county_income,0.02474216165312369,5
extra_trees,num__attr_effect_total_quality_bucket,0.017615618780848944,6
extra_trees,num__attr_effect_elevator,0.0141887047211065,7
gradient_boosting,num__attr_quality_x_location_baseline,0.011986992125020827,8
extra_trees,num__attr_has_elevator,0.011183831831834202,9
extra_trees,num__attr_m2_per_room,0.011070060911722083,10
gradient_boosting,num__detail_effect_inside_x_attr_quality,0.007632392892095887,11
extra_trees,num__attr_compactness_score,0.007246295395989614,12
extra_trees,num__attr_quality_x_location_baseline,0.006502699086503565,13
extra_trees,num__detail_effect_outside_x_attr_quality,0.005314691944817696,14
gradient_boosting,num__attr_net_gross_ratio,0.0048687662104525105,15
extra_trees,num__detail_effect_total_x_attr_quality,0.0047724197966976635,16
gradient_boosting,num__attr_quality_x_district_median,0.004491786282143871,17
gradient_boosting,num__attr_building_age_inverse,0.004014033265253588,18
extra_trees,num__attr_net_gross_ratio,0.0038762370188486573,19
extra_trees,num__attr_net_gross_good,0.0038653877459184954,20
extra_trees,num__attr_compact_home_x_quality,0.003578466260460304,21
gradient_boosting,num__attr_compact_home_x_quality,0.0034198320293146443,22
gradient_boosting,num__attr_old_building_x_no_elevator,0.0034098859766352727,23
gradient_boosting,num__attr_quality_x_demo_income,0.0031464354869530195,24
extra_trees,num__attr_is_middle_floor,0.002946185084803696,25
extra_trees,num__detail_effect_inside_x_attr_quality,0.0028202985430924167,26
extra_trees,num__attr_new_building_x_site_inside,0.002805986308000808,27
extra_trees,num__attr_quality_x_demo_income,0.0027155474351267875,28
extra_trees,num__attr_floor_ratio,0.0021883901432859453,29
extra_trees,num__attr_building_age_score,0.0021517960149223954,30
extra_trees,num__attr_building_age_inverse,0.002116100891068191,31
gradient_boosting,num__attr_new_building_x_site_inside,0.002076472407696198,32
extra_trees,num__attr_net_gross_bad,0.0020296913193294857,33
