county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Başiskele,919,0.10552770010188577,0.08670616494684916,4345.076219083126,3425.273318637577,40919.74840043526,40513.26741738255
