site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,1,0.45198881682556735,0.45198881682556735,10815.446042627766,10815.446042627766,23928.57,34744.016042627765
Evet,385,0.11119208760332501,0.09015358902697816,4670.042733765289,3852.447643674488,42168.258181818186,41766.41462329302
Hayır,530,0.10089675871746881,0.08290708473832781,4101.6636193406675,3271.3600392840253,40022.29345283019,39608.70803605414
,3,0.08124390975628563,0.0903528247512743,3487.1428481917123,4517.641237563716,44908.426666666666,41421.28381847495
