building_age_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
31 ve üzeri,8,0.21531351467084237,0.18525970896343924,5499.870606692237,5028.560991024546,28095.89875,33351.423283681994
16-20 arası,11,0.12637571269953332,0.054837085558399716,5105.593702457173,1807.8440374772836,36433.91818181818,35507.5752084899
5,43,0.12201272547607989,0.09274585760023679,5351.272562489317,4532.236654954511,43811.04720930233,42764.55770530191
2,30,0.11844916494887353,0.08101331646325935,5032.922475098227,3157.190637891559,41055.965,40363.32866063679
26-30 arası,16,0.11695228694998361,0.10361219615633152,3519.812917870315,3320.898714910243,32057.213125000002,33179.99820084844
6-10 arası,158,0.11378543637812605,0.09618315230448052,4594.222879218107,3963.0239255543456,40460.17386075949,40262.5994372457
0 (Yapım Aşamasında),78,0.11057666730570094,0.08962451505857251,4623.013798981605,3740.578642421471,41159.575769230774,40801.92845298141
4,17,0.10912785874278964,0.0820858234179531,4624.262055396176,3397.656426171816,40888.98941176471,40401.32023301695
3,26,0.10262482357097391,0.09458602540738109,4510.429648358342,4429.288049414621,43607.786538461536,42201.06498422001
0 (Oturuma Hazır),388,0.10044826888594968,0.0816540736866818,4306.266266521067,3275.748382808819,42164.376211340204,41576.903961445634
1,47,0.09393557673152159,0.07706556408136044,3935.4186738047592,3031.0193785295487,42601.52404255319,41891.66158677208
11-15 arası,78,0.09279166287870518,0.0854877987995724,3455.66417862809,3257.1344187918403,37469.194871794876,37441.16222558843
missing,3,0.08124390975628563,0.0903528247512743,3487.1428481917123,4517.641237563716,44908.426666666666,41421.28381847495
21-25 arası,16,0.07494855152717846,0.07137591427119816,2336.8755023919566,2401.7798536854625,31237.335625,32508.101875759916
