county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Başiskele,919,0.1091394056296129,0.08906366948507027,4504.507943892303,3518.3824566519397,40919.74840043526,40475.15481531381
