is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.10355904195451122,4381.478235270729,41880.54601459854,41305.68264919979
1,234,0.12547508561869256,4864.659014002466,38107.15709401709,38043.90880586125
